total_return,sharpe_ratio
0.43333769098592484,0.3239293125139055
-0.22113017202733667,-0.20865362295429402
0.8400372715643266,0.3509298509114962
0.6257600785455276,0.5219695487564298
0.2636519158825306,0.28602863392632755
-0.27896282862593447,-0.25381785800143414
0.9344432264534593,0.3845151998385455
0.6465421115342734,0.3169406124818614
0.018134576400000078,-1.0324358398183895
0.308421773624582,0.2662877275202445
0.07175844376298134,0.06669756329153813
0.2575338842557355,0.4282121205998603
0.3395147496281337,0.35872882341446216
1.0698473444452523,0.8516114893873487
0.4358322348478809,0.5597059892201184
1.9698370389996236,0.5458462213672575
0.2579263700758765,0.29456886518064884
0.6521236663042763,0.5745131409540348
1.5252617773925432,0.9844357895923055
1.1347947384268244,0.4742606314650217
0.8849856348281525,0.5147626166898944
0.8271419567711363,0.7406942117686618
0.32393932964999983,0.34748393005269895
0.35967259412204555,0.3160488995919451
0.23051115555229496,0.24269941972850334
-0.2470269150041374,-0.7544145758684394
0.9266476982083259,1.2210305272067696
0.6800385723182184,0.7215684373545702
0.4737069711645099,0.36642293629724887
0.015831950839930213,-0.0667339084575724
-0.15640797728579287,-0.6068843798705489
0.4338219426352845,0.4499121768530513
-0.3866631224908669,-0.42492295313641504
0.29422402997023195,0.37018203076975154
0.02798566870281051,-0.04382878588836475
0.43896915274611586,0.2958248294901213
-0.04908260111327836,-0.050753301005447386
0.3197708649860814,0.3524883120809875
0.34135367345224366,0.23389611593062207
0.3363624431132272,0.24446617015713856
0.16852441171316254,0.17803820402879186
0.6148262181647567,0.40881216916041185
0.03202127546921518,-0.20586667230581757
1.3416124339014213,0.810631595880328
0.16202730661804352,0.29447438963812633
0.0,
0.1321215030519098,0.1379275164104561
0.6985210545047302,0.7739980621834046
2.642648915994777,0.666173470408424
0.24799434589664715,0.2140877167386953
-0.2061017357000007,-0.46925360350016226
0.13187657302240463,0.14781597693523435
-0.07686707344366543,-0.33661925522813646
-0.013284156263004407,-0.08620932275048217
0.023348345249999986,0.08088401297368683
1.472413812247812,0.46134263693506095
0.012026887280437222,-0.019542811919526223
0.592939517970072,0.43604610582660375
0.35270711633790985,0.5438808508303601
0.17298125807045522,0.17293328907934646
-0.25555632284999985,-0.40815886296153375
-0.25976692624236675,-0.5114590149620889
0.468870862719474,0.3945028041968176
0.6075175288979322,0.3695905018295716
-0.20545083164056502,-0.2656788065843594
0.23950112578443558,0.21862275172352805
1.016306913663919,0.564811684788832
0.6266231371484452,0.5123801189640667
0.30507419004371567,0.474207320355494
