total_return,sharpe_ratio,final_value,symbol,strategy
4.086329282438994,0.6997950889167038,508632.92824389937,sh.688183,RSI策略
0.42039988902724174,0.28825826460489784,142039.98890272417,sh.600706,RSI策略
-0.2504469293722685,-0.50135123030356,74955.30706277315,sz.001376,RSI策略
0.030965051233799896,-0.004038234491352784,103096.50512337999,sh.600231,RSI策略
0.07195010879905094,0.1325411121318294,107195.0108799051,sz.301151,RSI策略
1.4488495787139601,0.7873922426610633,244884.957871396,sz.300843,RSI策略
-0.28974384878205556,-0.29263636182910147,71025.61512179444,sh.688232,RSI策略
-0.12422423731648771,-0.7685359749514338,87577.57626835123,sz.301152,RSI策略
-0.367108122256908,-0.6570617725374386,63289.187774309205,sh.688139,RSI策略
0.35197146273632274,0.5443713038475044,135197.14627363227,sh.600081,RSI策略
-0.12462122325219956,-0.22267785526617928,87537.87767478004,sh.600770,RSI策略
0.7752684158040923,0.646351142410218,177526.84158040924,sh.600650,RSI策略
-0.2658108099625996,-0.15265475621164082,73418.91900374004,sh.688221,RSI策略
0.5096657212381595,0.6745584597089457,150966.57212381595,sh.600736,RSI策略
2.326841734026751,0.6705445430526701,332684.1734026751,sh.600348,RSI策略
0.765959619181577,0.8077914094005788,176595.9619181577,sz.001229,RSI策略
1.4680292001528,1.035946914025984,246802.92001528,sh.600769,RSI策略
0.1578979069157991,0.2564390012106486,115789.79069157991,sz.300501,RSI策略
0.2528768394319434,0.24799145432504746,125287.68394319434,sh.688310,RSI策略
1.0013005932724004,0.5603554513173178,200130.05932724004,sz.000017,RSI策略
0.3309105158462192,0.24973434841901154,133091.05158462192,sz.300245,RSI策略
-0.3094558508363119,-0.7819831366773821,69054.41491636881,sh.688085,RSI策略
-0.1577106610207942,-0.1868327863378183,84228.93389792058,sh.603128,RSI策略
2.1535111354323795,0.8070092949650112,315351.11354323797,sz.300990,RSI策略
0.03482989045774681,0.06858193813770941,103482.98904577468,sz.301035,RSI策略
0.6576054255750237,0.9783824003218151,165760.54255750237,sz.300135,RSI策略
-0.16308880976500106,-0.21880346101135015,83691.1190234999,sh.688358,RSI策略
1.0028410926887277,0.5655803321150232,200284.10926887277,sz.300137,RSI策略
0.6418638678837996,0.3637542665210932,164186.38678837995,sz.002586,RSI策略
1.32918929561379,0.4953372675425137,232918.92956137902,sh.603988,RSI策略
0.04693839746814774,0.017984247738037164,104693.83974681477,sh.601066,RSI策略
1.8723202657058131,0.7847782488005793,287232.0265705813,sh.601126,RSI策略
-0.30475417823310913,-0.24996780316755138,69524.58217668909,sz.002808,RSI策略
0.2626103047977079,0.26042357979227676,126261.0304797708,sz.002125,RSI策略
0.3697208924167289,0.2546726014754561,136972.0892416729,sz.002734,RSI策略
0.1821814475437702,0.18923932828309092,118218.14475437702,sz.002624,RSI策略
-0.09734471448960001,0.060755915347840805,90265.52855104,sz.300081,RSI策略
0.930483055816816,0.35390165528831646,193048.3055816816,sh.600600,RSI策略
0.2571822119547302,0.3797653880021618,125718.22119547302,sh.601163,RSI策略
0.03879210459079157,0.08073729486914927,103879.21045907916,sh.600667,RSI策略
1.0440901913595997,0.95579549893302,204409.01913595997,sz.002550,RSI策略
0.0,,100000.0,sz.001395,RSI策略
-0.19301504431068023,-0.22019519692267175,80698.49556893198,sh.601696,RSI策略
0.2977245930289985,0.6224736139236858,129772.45930289985,sh.688419,RSI策略
-0.3157101737386902,-0.3964093112688744,68428.98262613098,sh.605001,RSI策略
-0.34239670673939093,-0.49346345174138,65760.3293260609,sh.603987,RSI策略
1.8486449818460555,0.8664743008459527,284864.49818460556,sz.300689,RSI策略
0.7485876958737295,0.35194858374864113,174858.76958737295,sz.002965,RSI策略
0.15433604278253946,0.17828522128048216,115433.60427825394,sh.603213,RSI策略
0.4066638834012966,0.3295965908661925,140666.38834012966,sh.603888,RSI策略
0.6378208563795136,0.44799568599334477,163782.08563795136,sz.300043,RSI策略
0.057332492607000025,0.2413187860867328,105733.2492607,sh.688443,RSI策略
0.5117869880063998,0.42822811556491674,151178.69880063998,sh.600815,RSI策略
1.0878057228429188,0.46076046204023136,208780.57228429188,sz.002915,RSI策略
2.606523402222469,0.7481675691648505,360652.3402222469,sz.300814,RSI策略
-0.34163101692342346,-0.27283129780094423,65836.89830765766,sh.601155,RSI策略
1.0961263194615996,0.48194365490960844,209612.63194615996,sh.600568,RSI策略
-0.2334019636734252,-0.22363503667350307,76659.80363265748,sz.300726,RSI策略
