total_return,sharpe_ratio,annual_return,total_trades,symbol
0.1952007301387265,0.2614835441153381,3.1365110583194,1,sh.600000
-0.06040105936206121,-0.3992127235279854,-1.0732467743782281,1,sh.600004
0.2744290859038103,0.2473616938593074,4.2894172151963925,1,sh.600006
0.20491649118686647,0.3645089493597918,3.281231955317545,1,sh.600007
0.17734400482388185,0.23583159180077495,2.867970690737854,1,sh.600008
-0.08772250626193433,-0.4029728949213639,-1.577553979996136,1,sh.600009
0.36007989882641644,0.29344864692369516,5.470937688068935,1,sh.600010
0.2831050576588747,0.24637976379644003,4.412037219838901,1,sh.600011
0.010451836400000029,-2.120068813359518,0.18024427835665766,1,sh.600012
0.20185108989558123,0.22304243145257407,3.23567585170798,1,sh.600015
0.06366510017177905,0.04925103395527876,1.0747090480005062,1,sh.600016
0.11274625019420913,0.25333400457949207,1.8674934455026073,1,sh.600017
0.1180129579812038,0.19863384667383133,1.9508362474344183,1,sh.600018
0.404167500838851,0.7384505435273797,6.05529309955116,1,sh.600019
0.2932825907972822,0.5227671660283145,4.555008517300143,1,sh.600020
1.3067662784474239,0.5180303859365788,15.576815880687922,1,sh.600021
0.09961807727447071,0.13988983288917736,1.658318516906298,1,sh.600022
0.3475284966249281,0.4973957818813045,5.301713975501573,1,sh.600023
0.8574058887217686,0.9687369855751785,11.320090825585352,1,sh.600025
0.31788632875384354,0.41351256468375036,4.896830759552006,1,sh.600026
0.42967667632991363,0.46740218651407495,6.3865076103540614,1,sh.600027
0.4269164368782536,0.6684058735867737,6.3509051570231305,1,sh.600028
0.0892240696500003,0.12385738867712988,1.4912382418726584,1,sh.600029
0.10326723173348756,0.14931351888760094,1.7166678409490395,1,sh.600030
0.08041808642844335,0.08451598790640279,1.3486502453539064,1,sh.600031
-0.11915766832753753,-0.8729553032556915,-2.8143620063148083,1,sh.600032
0.8230154637117658,1.204453918000939,10.960348898090365,1,sh.600033
0.4960887591749703,0.6646152595582796,7.226441466821695,1,sh.600035
0.2093361296285619,0.28322766153841816,3.346745511400224,1,sh.600036
0.009036268063525494,-0.18178250618207592,0.15592299331317502,1,sh.600037
-0.040147715681242264,-1.0619596808952372,-0.707172970606948,1,sh.600038
0.13916090559976482,0.29448384833933794,2.2822566206089965,1,sh.600039
-0.12341642447570689,-0.5169698191727528,-2.2555650162910443,1,sh.600048
0.216860619674731,0.33437722151224825,3.457829149537823,1,sh.600050
0.008790813120571547,-0.32265069368749605,0.15170289208043206,1,sh.600051
0.12093495026205463,0.16165716719143272,1.9969352815407393,1,sh.600052
-0.03324458642034602,-0.4892457772942552,-0.5838597811327823,1,sh.600053
0.16205472831136022,0.25551538869161167,2.6353517478030972,1,sh.600054
0.10830147954210523,0.11227394610549898,1.7969032004138055,1,sh.600055
0.25713285425136795,0.21482051022343776,4.042890685167709,1,sh.600056
0.05410413263811104,-0.00662612257895558,0.9167674011215413,1,sh.600057
0.19739215816552327,0.2910856196498172,3.169238149029803,1,sh.600058
0.01777731849971533,-0.5701530168758469,0.3056572351967368,1,sh.600059
0.35716516458317027,0.7107287147394109,5.431755382316762,1,sh.600060
0.07080682351510302,0.07066242567659174,1.1919220897995848,1,sh.600061
0.0,,0.0,0,sh.600062
0.0426266226490296,-0.026441501441112972,0.7255935262854731,1,sh.600063
0.4897039518875297,0.7444969321803274,7.14704569002723,1,sh.600064
0.6685163754547772,0.5979585668967273,9.271453794579317,1,sh.600066
0.08969321771144488,0.09202950219588345,1.4988079908509524,1,sh.600067
-0.05941118570000122,-0.851881286206425,-1.0552041590851347,1,sh.600071
0.045567940170074143,0.000821852444518839,0.7747504353673438,1,sh.600072
-0.040530152660295714,-0.48580423080330437,-0.7140259976407856,1,sh.600073
-0.006033676472605148,-0.3067097260536302,-0.10476241008880122,1,sh.600075
0.009129035249999725,-0.04112573934345784,0.1575177164243453,1,sh.600076
0.5342768093286147,0.37319712655274356,7.695549819631401,1,sh.600078
0.006344793208138144,-0.2797293695507309,0.10960207664917918,1,sh.600079
0.16385131103982786,0.27753974385322555,2.6628166312190533,1,sh.600080
0.09816444176990903,0.2412653655986415,1.6350305493920247,1,sh.600081
0.05751317710389936,0.017592384183358182,0.9732182065955102,1,sh.600082
-0.11771722284999953,-0.5024643212850487,-2.14579441714533,1,sh.600084
-0.1084170089501665,-0.6204615655710742,-1.9679183057100935,1,sh.600085
0.1869307383798738,0.28513279476784026,3.01255722366877,1,sh.600088
0.24713773801473232,0.3081239064254457,3.899147032889652,1,sh.600089
-0.1098628516205732,-0.41815543822703594,-1.995470511592717,1,sh.600094
0.05871589082830571,0.0161257577288903,0.9930981950933304,1,sh.600095
0.36612295411704343,0.49480593695991976,5.551952831434251,1,sh.600096
0.17237370333424507,0.38432888320219816,2.7926253659822735,1,sh.600097
0.10518409978086056,0.25662985544187494,1.747254317481002,1,sh.600098
0.23380652693994866,0.5141003571619592,3.7059358847306676,1,sh.600099
0.15564489828837277,0.17456992287904946,2.537075858890784,1,sh.600100
0.2747187872599073,0.7517192753870985,4.293522769802501,1,sh.600101
0.2508920038304181,0.4428587635108509,3.953249904402576,1,sh.600103
0.003992560506360897,-0.07722757797595509,0.06903564473867368,1,sh.600104
1.0799753988084704,0.43677844474063793,13.523655830610021,1,sh.600105
