total_return,sharpe_ratio,annual_return,total_trades,symbol
0.45067540136526574,0.3292069085151198,6.655510923740855,1,sh.600000
-0.2218200286215644,-0.20716965044312546,-4.2507207280380905,1,sh.600004
0.8432954400678957,0.3516845786799836,11.173159899140893,1,sh.600006
0.6331139833534762,0.5202911892422496,8.866329071910656,1,sh.600007
0.2635107102946029,0.2858632862446603,4.134120015925143,1,sh.600008
-0.28265218464005143,-0.2515354896507309,-5.591087973247388,1,sh.600009
0.9361720889749282,0.38493987948521063,12.123722989699807,1,sh.600010
0.649912124784654,0.31746021449923534,9.05945328829572,1,sh.600011
0.01817263500000001,-1.0293370384613532,0.3124038423926826,1,sh.600012
0.31349079339761665,0.2684493944233884,4.836152466266632,1,sh.600015
0.07353933519711718,0.06947164534199866,1.2365983291911435,1,sh.600016
0.2573987524547604,0.4279026414274933,4.0467017489097294,1,sh.600017
0.3395618107667286,0.3578487724496358,5.193626170399398,1,sh.600018
1.0785951463697439,0.8547521139236938,13.510604841947634,1,sh.600019
0.4359425270892019,0.5597342666912816,6.467116109443792,1,sh.600020
2.0149230151274224,0.5465005105427584,21.062229068323692,1,sh.600021
0.2575384600132627,0.29405321748880675,4.048703881319391,1,sh.600022
0.6517063304185725,0.5737821046513489,9.079984619608874,1,sh.600023
1.5337423062418747,0.9852358741214564,17.47081723665989,1,sh.600025
1.1325040616435453,0.47335012982974833,14.015099008141396,1,sh.600026
0.8842911567909136,0.5141652264125318,11.597508997702498,1,sh.600027
0.8304860066082221,0.7419109764910029,11.038968827888185,1,sh.600028
0.32496580394999997,0.34776912071062044,4.994208715227833,1,sh.600029
0.37015067903133547,0.3204749157709413,5.605785403328077,1,sh.600030
0.23953570747190125,0.24937287733570884,3.789180178624079,1,sh.600031
-0.24737262277623856,-0.7553499427956922,-6.194024802681654,1,sh.600032
0.9294031023237284,1.2201580597345365,12.055733258879295,1,sh.600033
0.6805576421579101,0.7194399862420413,9.407627744080632,1,sh.600035
0.47811316136894805,0.3592522903417623,7.00219113964739,1,sh.600036
0.015842049760625667,-0.06669137596966085,0.2725979746155971,1,sh.600037
-0.15888902419288498,-0.6060675082882292,-2.9523772560739747,1,sh.600038
0.43499043289883177,0.4502199077967871,6.4548864329544005,1,sh.600039
-0.3983735324014904,-0.4320266535053896,-8.424281464574952,1,sh.600048
0.295744505887798,0.3708934217487564,4.589453067469765,1,sh.600050
0.03159091693291586,-0.034390422196796895,0.5401305815905444,1,sh.600051
0.4395283520177027,0.2959370788691886,6.513116039390961,1,sh.600052
-0.022857951938507613,-0.0067364415955461,-0.3996842034643176,1,sh.600053
0.31843558731484695,0.3503819336510716,4.904401249418706,1,sh.600054
0.3244530957392714,0.2297495615065289,4.987170898066075,1,sh.600055
0.328865433033921,0.2423956303095573,5.047664379695753,1,sh.600056
0.17325624423948174,0.18214213249240835,2.8060231560630746,1,sh.600057
0.6212988370038257,0.4068499900092356,8.729506912041545,1,sh.600058
0.032476132566212616,-0.20290006511629877,0.5550676217317131,1,sh.600059
1.3561074503527915,0.8129643780428623,16.00124629009777,1,sh.600060
0.16333043308959225,0.2967808626233113,2.654857428574906,1,sh.600061
0.0,,0.0,0,sh.600062
0.13614863897941948,0.14105383192180657,2.235362171126036,1,sh.600063
0.7003591934621352,0.7748053973324945,9.629818229900835,1,sh.600064
2.7195432816941407,0.6690516286871205,25.547031669458047,1,sh.600066
0.2529067457892781,0.21643241377043138,3.9822290948130243,1,sh.600067
-0.2007542916,-0.4510221699769992,-3.8067426014291277,1,sh.600071
0.12019293559808313,0.14078576758915548,1.9852382509272979,1,sh.600072
-0.07645414426788688,-0.33466630136620695,-1.368066134019857,1,sh.600073
-0.011615017306760565,-0.08252548417020908,-0.2021401379818921,1,sh.600075
0.026589109250000038,0.08397719370159933,0.4555309074782455,1,sh.600076
1.4799594965831173,0.462468596719989,17.035112258927313,1,sh.600078
0.00778369050999987,-0.02369934698008523,0.13437856292299313,1,sh.600079
0.594181990098554,0.43572498357075323,8.412342586709315,1,sh.600080
0.35179984411038195,0.5416734828183339,5.359447964319826,1,sh.600081
0.17659010374849837,0.17548831874124501,2.856559165337281,1,sh.600082
-0.25613384999999994,-0.40883037900749575,-4.995663628359571,1,sh.600084
-0.2681946168077807,-0.5183360286375701,-5.26425449006296,1,sh.600085
0.4747473195407866,0.39568260976175174,6.959950990515167,1,sh.600088
0.612219892094756,0.3701796711307164,8.623809360928979,1,sh.600089
-0.20130574273724602,-0.25376463820414835,-3.8182408796274494,1,sh.600094
0.24889831262413165,0.2236316225139711,3.9245354856113677,1,sh.600095
1.0309923305153468,0.5656392065854745,13.056049469454623,1,sh.600096
0.6284327971250512,0.5133036604030691,8.812218045304093,1,sh.600097
0.30500262847812715,0.47411626153077674,4.718500645260307,1,sh.600098
0.7542410592349432,0.6753803285052353,10.22376851077271,1,sh.600099
0.3148323898586631,0.24942580568719971,4.854690351430624,1,sh.600100
1.0010554533940903,0.8877997750525484,12.765652693962991,1,sh.600101
0.8719594539572864,0.5540581431349455,11.470672226509203,1,sh.600103
0.012692944895565742,0.10845109833225476,0.21869186198601903,1,sh.600104
4.19947637291225,0.48126248719582354,33.045825309214024,1,sh.600105
1.574993584402923,0.7487047336499011,17.79984946959804,1,sh.600106
-0.16314559144999993,-0.055733384667276425,-3.037616400840667,1,sh.600107
0.19722866339901374,0.20805036916855357,3.166798205738275,1,sh.600108
0.17411724498875017,0.18821076596013098,2.8190859190189053,1,sh.600109
-0.19251037825852502,-0.036272781778326074,-3.635626430718096,1,sh.600110
0.4708184005417628,0.2788409925583751,6.910543473477955,1,sh.600111
10.10212814084857,0.6165824468418529,51.726014159519295,1,sh.600113
2.893351388043407,0.7555001937518473,26.544016127573283,1,sh.600114
