total_return,sharpe_ratio,final_value,symbol
0.35229882843463567,0.2843397767314554,135229.88284346357,sh.600000
-0.35992733614600264,-0.48262249635980164,64007.26638539974,sh.600004
0.6207639975761293,0.3227611971992093,162076.39975761293,sh.600006
0.5505230045768735,0.47199213178601335,155052.30045768735,sh.600007
0.19827798355897291,0.2150073793014901,119827.79835589729,sh.600008
-0.361777311254975,-0.40516332279296813,63822.2688745025,sh.600009
0.8706174309131605,0.37197887949810327,187061.74309131605,sh.600010
0.8686509564840942,0.36855882528639805,186865.09564840942,sh.600011
2.3320844702591343,0.924852210407891,333208.44702591345,sh.600012
0.30746983230362224,0.26796624236647437,130746.98323036222,sh.600015
-0.06906955254239598,-0.11645196653686916,93093.0447457604,sh.600016
0.2152575886622742,0.367687335549249,121525.75886622742,sh.600017
0.36297724265442755,0.38961537132167895,136297.72426544275,sh.600018
0.8267673786796251,0.7777137370874204,182676.7378679625,sh.600019
0.21111630879529766,0.24827620721419202,121111.63087952977,sh.600020
1.68643659832715,0.5192708078867689,268643.659832715,sh.600021
0.2108828507858001,0.2447264437591116,121088.28507858001,sh.600022
0.6476654726784377,0.5725999847527545,164766.54726784377,sh.600023
1.5512656656720627,1.000714638240628,255126.56656720626,sh.600025
1.0360778463975504,0.4493784581748453,203607.78463975503,sh.600026
0.8668395052275701,0.510980507668784,186683.95052275702,sh.600027
0.8019296683089455,0.7258368716350379,180192.96683089455,sh.600028
0.24476605262799975,0.26787206333400476,124476.60526279997,sh.600029
0.27850315968449885,0.25909459527628326,127850.31596844988,sh.600030
0.38970051160512464,0.27247422700818436,138970.05116051246,sh.600031
-0.3310957876980878,-0.355537814284144,66890.42123019122,sh.600032
0.7183365308440427,0.8724324233137656,171833.65308440427,sh.600033
0.48281762893724633,0.5464086288136276,148281.76289372463,sh.600035
0.5781972929554651,0.4208663834249623,157819.7292955465,sh.600036
-0.20481427320031506,-3.3931640517150785,79518.57267996849,sh.600037
-0.0950749961939556,0.017140337361815333,90492.50038060444,sh.600038
4.023237496832578,0.6713855181441019,502323.7496832578,sh.600039
-0.42259253810661457,-0.6423975668961701,57740.74618933854,sh.600048
