total_return,sharpe_ratio,final_value,symbol
0.4557312189466777,0.347805622762705,145573.12189466777,sh.600000
-0.26006886201502843,-0.3263342647484147,73993.11379849716,sh.600004
0.850304161008315,0.3515066329873109,185030.4161008315,sh.600006
0.7044228167370223,0.605743167698819,170442.28167370224,sh.600007
0.25049739031736173,0.27300015748820305,125049.73903173617,sh.600008
-0.3226606261680964,-0.2805035717724686,67733.93738319036,sh.600009
0.9701119040768116,0.39024819184655835,197011.19040768116,sh.600010
0.7218112746190349,0.33454507358975183,172181.1274619035,sh.600011
2.2669181362451742,0.904261740072227,326691.8136245174,sh.600012
0.3222376653249719,0.27695946117374715,132223.7665324972,sh.600015
-0.05322660243798382,-0.09374122488041425,94677.33975620162,sh.600016
0.277255220450387,0.450850451014903,127725.5220450387,sh.600017
0.42977077579499107,0.4556187755284288,142977.0775794991,sh.600018
0.9119217859664926,0.8156739384456856,191192.17859664926,sh.600019
0.26054182647943613,0.3097722697825319,126054.18264794361,sh.600020
1.7282764349267155,0.5258246492660158,272827.64349267154,sh.600021
0.26562218755546796,0.3020941943228765,126562.2187555468,sh.600022
0.6935246251822601,0.6054355947735478,169352.462518226,sh.600023
1.6600072336175735,1.0381524106501063,266000.72336175735,sh.600025
0.62409075537705,0.33116779512624633,162409.075537705,sh.600026
0.9292369956764628,0.534769951019786,192923.69956764628,sh.600027
0.8758751101022071,0.7938898653705896,187587.5110102207,sh.600028
0.3617148964170003,0.3863253398966613,136171.48964170003,sh.600029
0.4268751115339942,0.3448390138505088,142687.51115339942,sh.600030
0.4918508698420177,0.29545276773656926,149185.08698420177,sh.600031
-0.12439224103293789,0.021102241965522035,87560.77589670621,sh.600032
0.7615916597298306,0.9586821421501784,176159.16597298306,sh.600033
0.5270883063773388,0.6075420476127197,152708.8306377339,sh.600035
0.4960611692174483,0.3900185232283836,149606.11692174483,sh.600036
-0.11552301326349043,-0.7816908222692648,88447.69867365096,sh.600037
-0.04046436704466687,0.06142097350287079,95953.56329553331,sh.600038
3.4442553147678567,0.6251458874185369,444425.53147678566,sh.600039
-0.3738783452090685,-0.4662073809793652,62612.16547909315,sh.600048
0.10097443101341443,0.10932623379724714,110097.44310134144,sh.600050
-0.1973834057166206,-0.4626740752775706,80261.65942833794,sh.600051
0.12828665126715438,0.14739954029975771,112828.66512671544,sh.600052
-0.1807331910712777,-0.25697005399743245,81926.68089287223,sh.600053
0.4170653999366993,0.46039359662506235,141706.53999366993,sh.600054
0.03559841063224376,0.15280905797870828,103559.84106322438,sh.600055
0.16644051326308443,0.18323283954148886,116644.05132630844,sh.600056
0.8773882786802703,0.546520137991902,187738.82786802703,sh.600057
0.6445925613609801,0.4321123456881879,164459.256136098,sh.600058
0.2887208327946416,0.2251565926497643,128872.08327946416,sh.600059
1.2416322189923275,0.7741190765770251,224163.22189923274,sh.600060
0.005175169312306826,-0.030675200726574953,100517.51693123068,sh.600061
0.6039386542587611,0.6162485418024258,160393.8654258761,sh.600062
0.8075617173021068,0.4333776617221874,180756.17173021068,sh.600063
0.799221456618612,0.7842550458334743,179922.1456618612,sh.600064
2.1783361702386146,0.6212294236248067,317833.61702386144,sh.600066
0.23420363009443493,0.20677967347016543,123420.36300944349,sh.600067
1.1870335570654,0.3732082596158561,218703.35570654,sh.600071
0.02579575499484432,0.08766183962868955,102579.57549948443,sh.600072
-0.26290723290140083,-0.73395669241233,73709.27670985991,sh.600073
0.11815417610678647,0.15366053932219992,111815.41761067865,sh.600075
-0.06006607271579953,0.013696609885186003,93993.39272842005,sh.600076
1.0788357788553748,0.4161105134286688,207883.5778855375,sh.600078
0.4413948786967987,0.2676749383641412,144139.48786967987,sh.600079
0.3049375664072024,0.25875795898296244,130493.75664072024,sh.600080
0.1856630966280187,0.18628070767618002,118566.30966280187,sh.600081
0.2193465429933212,0.20924504917180803,121934.65429933212,sh.600082
1.1510892069318,0.4818298973462297,215108.92069318,sh.600084
0.37751461494641614,0.2596886127703763,137751.4614946416,sh.600085
0.2725193329255751,0.25645688811420386,127251.93329255751,sh.600088
3.1765832040031476,0.7639270422160636,417658.32040031475,sh.600089
