total_return,sharpe_ratio,annual_return,total_trades,symbol
0.33966525284406524,0.26810164822302696,5.19503301972123,1,sh.600000
-0.23322422293194367,-0.2852114434735357,-4.495235099465214,1,sh.600004
0.9155383409533944,0.3588236308215051,11.915853469626288,1,sh.600006
0.49374039174152684,0.40887874282518455,7.1972718903121695,1,sh.600007
0.36807675171958254,0.4039028581651379,5.578082685248479,1,sh.600008
-0.44810332365606437,-0.3765402460520244,-9.782490965890405,1,sh.600009
0.9125551687880413,0.38924951679287556,11.885647247797463,1,sh.600010
0.7036451965353775,0.3336694857235175,9.666482820368673,1,sh.600011
2.34943446943427,0.9466124527652353,23.288593029542987,1,sh.600012
0.25232834913049007,0.22559708635221365,3.9739136287236514,1,sh.600015
-0.017870709642087167,-0.0596636463986708,-0.31182514232719805,1,sh.600016
0.15476827090946857,0.24548136470498091,2.523600345127737,1,sh.600017
0.1899882063442572,0.20045983734291184,3.0584666908000813,1,sh.600018
0.9138320407734409,0.8365821046945852,11.89858102813923,1,sh.600019
0.2746488962644781,0.3406505334568144,4.292532367667406,1,sh.600020
1.8188196980691032,0.5511418002347632,19.660220838033915,1,sh.600021
0.1718142310691699,0.19800794388735807,2.784127738402394,1,sh.600022
0.5369293931748244,0.482511248004123,7.72777464112262,1,sh.600023
1.476361571516895,0.962203588090834,17.005686892758177,1,sh.600025
1.0303703875403376,0.4526757118379842,13.050052544382435,1,sh.600026
0.9679490419688778,0.5536123329791729,12.440297536220294,1,sh.600027
0.871510933770171,0.7982909103317641,11.466046001566244,1,sh.600028
0.3085837294500001,0.3513137054328511,4.768214107366579,1,sh.600029
0.561961431190742,0.4008129493661236,8.029632410233836,1,sh.600030
0.5325248055642819,0.3041962991361918,7.674240394688211,1,sh.600031
-0.39895570960202853,-1.0045789795499065,-10.822774351901161,1,sh.600032
0.8087607625643408,1.06142965248302,10.809590531323739,1,sh.600033
0.6561697439685495,0.797340212425284,9.130980168333137,1,sh.600035
0.48326064905961685,0.36298411410397863,7.066636771844113,1,sh.600036
-0.31735855219487524,-1.238554708375051,-6.398490767913384,1,sh.600037
-0.04713249643622723,0.06441450205457597,-0.8326933165231245,1,sh.600038
4.604893110810264,0.7139372518932598,34.78723845370643,1,sh.600039
-0.40089809099402296,-0.46140987804524414,-8.490951557458473,1,sh.600048
0.17381272237700673,0.20320296971394364,2.814466727857798,1,sh.600050
0.5828230493283106,0.35799113109004654,8.278159076477888,1,sh.600051
0.35474312296986815,0.25665137363677387,5.39914330061505,1,sh.600052
-0.14661056291889413,-0.12063224045331529,-2.708479688111324,1,sh.600053
0.4262708718851101,0.48581076271257234,6.342570237503469,1,sh.600054
0.1239814973001412,0.1770354895978476,2.0448936853269295,1,sh.600055
0.184059802589544,0.19457510395965472,2.96935953535541,1,sh.600056
1.9960244905317075,0.7577739255232661,20.93045615760284,1,sh.600057
0.558834341179888,0.3979258001958517,7.992142858071952,1,sh.600058
0.2869494273586401,0.22566837173179205,4.466151734803641,1,sh.600059
1.7113245536734536,0.9966474784672139,18.85713312181548,1,sh.600060
0.0913019003653717,0.09911319324026177,1.5247437957519252,1,sh.600061
0.6283829006610031,0.6204010079111288,8.811640586986366,1,sh.600062
0.8566845183166352,0.46686142629288324,11.312601678821526,1,sh.600063
0.8300107498033691,0.7922642569905451,11.033975138592304,1,sh.600064
2.467031913113185,0.6450483439678347,24.027637461323412,1,sh.600066
0.2550372478136071,0.2218841424936286,4.0128314455035525,1,sh.600067
1.15995808685,0.37484723280864457,14.267980222117835,1,sh.600071
0.11577136648617903,0.15193782620657761,1.9154040380460646,1,sh.600072
0.046562831260901584,0.07603103763723904,0.7913517236587737,1,sh.600073
-0.2603426462892463,-0.3056154115726105,-5.088980943028449,1,sh.600075
-0.08858096380000002,-0.033209028089978526,-1.5936009325872544,1,sh.600076
1.2601335683842807,0.46012559353811594,15.168727078575529,1,sh.600078
-0.23210067750082178,-0.5478325557063135,-4.471012434589586,1,sh.600079
0.46618027480455787,0.36720626960045455,6.852076794021595,1,sh.600080
0.035725748287460155,0.03452802515801146,0.6098106895014155,1,sh.600081
