date,open,high,low,close,volume,amount
2020-01-02,8.31568023,8.41970272,8.2606095,8.38910787,1414890,19370820.0
2020-01-03,8.43194066,8.45029757,8.35851302,8.39522684,1067734,14662385.0
2020-01-06,8.3217992,8.52372521,8.3217992,8.46865448,1421300,19592950.0
2020-01-07,8.49924933,8.59715285,8.4441786,8.56043903,1485312,20704639.0
2020-01-08,8.53596315,8.566558,8.37075096,8.39522684,1560311,21553627.0
2020-01-09,8.42582169,8.51760624,8.37075096,8.48089242,1386036,19130432.0
2020-01-10,8.45641654,8.54820109,8.38910787,8.54208212,1260300,17427863.0
2020-01-13,8.5053683,8.51760624,8.43194066,8.51760624,1042947,14439995.0
2020-01-14,8.52372521,8.67058049,8.47477345,8.57879594,1894536,26593441.0
2020-01-15,8.55432006,8.6277477,8.42582169,8.45029757,1215840,16867617.0
2020-01-16,8.46253551,8.54208212,8.3829889,8.42582169,1135515,15676320.0
2020-01-17,8.38910787,8.45641654,8.37075096,8.42582169,799130,10989983.0
2020-01-20,8.40134581,8.48089242,8.35851302,8.45641654,829348,11401971.0
2020-01-21,8.4441786,8.45029757,8.30344229,8.31568023,1023900,13964518.0
2020-01-22,8.35239405,8.35239405,8.15658701,8.23001465,1225558,16454749.0
2020-01-23,8.21165774,8.21165774,7.83840057,7.88735233,2085456,27227191.0
2020-02-03,7.0980052,7.18978975,7.0980052,7.0980052,1483900,17217327.0
2020-02-04,6.74310494,7.07352932,6.74310494,7.00622065,1878707,21415121.0
2020-02-05,7.04905344,7.18978975,7.00622065,7.11636211,1575300,18350124.0
2020-02-06,7.32440709,7.39171576,7.20202769,7.36112091,2336100,27884380.0
2020-02-07,7.39783473,7.4039537,7.25097945,7.37947782,1671243,20041264.0
2020-02-10,7.342764,7.74661602,7.30605018,7.69154529,2482955,30849139.0
2020-02-11,7.5875228,7.70378323,7.48961928,7.53857104,1481366,18419648.0
2020-02-12,7.59976074,7.60587971,7.45902443,7.59976074,1380400,17054803.0
2020-02-13,7.56304692,7.63647456,7.42842958,7.4651434,1231600,15094091.0
2020-02-14,7.43454855,7.5875228,7.42842958,7.44678649,992400,12136441.0
2020-02-17,7.45902443,7.67930735,7.45902443,7.67930735,1943894,24117592.0
2020-02-18,7.67930735,7.80168675,7.63035559,7.79556778,1612018,20341477.0
2020-02-19,7.7710919,7.86899542,7.71602117,7.74049705,1458600,18553752.0
2020-02-20,7.76497293,7.88735233,7.72214014,7.86899542,1953325,24986561.0
2020-02-21,7.86287645,7.97913688,7.80780572,7.87511439,2145034,27681984.0
2020-02-24,7.8322816,8.03420761,7.74661602,7.93630409,2762338,35483602.0
2020-02-25,7.80168675,7.93018512,7.7099022,7.88735233,2372034,30383486.0
2020-02-26,7.80168675,8.0158507,7.72214014,7.88123336,2284252,29508031.0
2020-02-27,7.80780572,8.16882495,7.80780572,8.14434907,3748291,49343108.0
2020-02-28,7.954661,8.06480246,7.75273499,7.77721087,2572071,33100844.0
2020-03-02,7.77721087,8.12599216,7.77721087,8.04644555,2094912,27325981.0
2020-03-03,8.06480246,8.20553877,7.954661,7.98525585,2800315,37054752.0
2020-03-04,7.93630409,8.08927834,7.86899542,8.07092143,1510200,19718376.0
2020-03-05,8.14434907,8.25449053,8.0770404,8.17494392,2357846,31530786.0
2020-03-06,8.14434907,8.5053683,8.02808864,8.37686993,4330314,59038415.0
2020-03-09,8.16882495,8.46253551,8.06480246,8.0770404,3120135,42046421.0
2020-03-10,8.02196967,8.1994198,7.84451954,8.18106289,2897736,38060642.0
2020-03-11,8.21165774,8.34015611,8.08315937,8.08315937,2134835,28622585.0
2020-03-12,8.11375422,8.11375422,7.7710919,7.80780572,2021712,26010426.0
2020-03-13,7.42231061,7.64259353,7.39171576,7.5875228,2066152,25289423.0
2020-03-16,7.63035559,7.7099022,7.29993121,7.30605018,1535260,18864357.0
2020-03-17,7.31828812,7.42231061,7.1591949,7.33664503,1014731,12064090.0
2020-03-18,7.39171576,7.4651434,7.20202769,7.20814666,1081820,13039220.0
2020-03-19,7.22650357,7.41619164,7.11024314,7.37335885,1232544,14589680.0
2020-03-20,7.342764,7.45290546,7.33664503,7.44678649,876130,10594185.0
2020-03-23,7.1591949,7.44066752,7.11636211,7.2815743,950594,11335874.0
2020-03-24,7.39171576,7.45290546,7.30605018,7.44678649,867519,10491428.0
2020-03-25,7.5263331,7.57528486,7.49573825,7.54469001,1025152,12626782.0
2020-03-26,7.54469001,7.5875228,7.47126237,7.53245207,921320,11340231.0
2020-03-27,7.5875228,7.5875228,7.41619164,7.44678649,1075797,13206518.0
2020-03-30,7.14695696,7.34888297,7.12860005,7.19590872,1019905,12012537.0
2020-03-31,7.2203846,7.29993121,7.17143284,7.18367078,711494,8408075.0
2020-04-01,7.1591949,7.24486048,7.07352932,7.0980052,828965,9707214.0
2020-04-02,7.07352932,7.19590872,7.00622065,7.19590872,673262,7814042.0
