date,open,high,low,close,volume,amount
2023-07-10,40.2322923,43.6886748,35.485527,40.14473061,9736180,846297172.03
2023-07-11,40.73001138,46.0390149,40.554888,42.02500269,5197866,489352734.26
2023-07-12,40.78992201,43.95596838,39.50875623,42.5365473,3992008,365275075.24
2023-07-13,42.24621117,47.47687002,42.24621117,47.47687002,3813265,373731351.5
2023-07-14,47.84094231,47.84094231,43.319994,45.12652992,3768751,369892285.52
2023-07-17,44.67950445,46.07588298,43.780845,44.44447044,2020545,197181449.35
2023-07-18,43.99283646,47.47687002,43.60111311,43.72554288,1902100,187163683.9
2023-07-19,43.28773443,46.89158925,43.28773443,44.66107041,1643795,160820109.68
2023-07-20,44.26473855,47.006802,43.60111311,45.8085894,1478583,146142386.3
2023-07-21,45.63346602,46.43534676,42.86375151,43.31538549,1412059,135441668.36
2023-07-24,42.43516008,44.241696,41.94665802,43.5504195,748534,70725875.06
2023-07-25,44.3338662,46.03440639,43.88223222,45.20026608,1007483,99112334.98
2023-07-26,44.4721215,45.5781639,43.319994,43.780845,710595,68264882.78
2023-07-27,43.52737695,44.21865345,42.398292,42.90983661,364082,34316109.05
2023-07-28,42.90983661,42.90983661,40.9696539,41.79457719,724194,65754047.7
2023-07-31,43.19095572,43.19095572,40.15394763,41.37981129,584265,52435997.06
2023-08-01,40.95582837,42.859143,39.633186,41.36598576,571121,50897762.15
2023-08-02,40.59636459,44.1495258,40.15394763,44.0573556,1137748,105466580.88
2023-08-03,43.6886748,44.00666199,41.25077301,41.5226751,730926,66934147.01
2023-08-04,41.0618241,42.9052281,40.65627522,42.61028346,547660,50176890.36
2023-08-07,42.33377286,43.1356536,41.32911768,42.84992598,515848,47290855.43
2023-08-08,43.26930039,43.27851741,41.2461645,41.2461645,383472,34907452.32
2023-08-09,40.7853135,42.31073031,40.66549224,41.5687602,419722,37721515.6
2023-08-10,41.02034751,42.23699415,40.554888,41.42589639,294369,26451634.1
2023-08-11,41.47659,41.47659,39.633186,39.9096966,391268,34326775.98
2023-08-14,39.2645052,40.85904966,39.172335,40.24150932,311606,27076775.39
2023-08-15,40.24150932,40.24150932,37.9741224,39.36589242,437207,36987513.79
2023-08-16,38.25985002,39.23685414,38.25985002,38.61470529,236235,19856928.07
2023-08-17,39.38893497,39.38893497,36.67913109,37.789782,1097045,88876462.83
2023-08-18,37.56396501,41.015739,37.56396501,38.5271436,921985,79643306.64
2023-08-21,38.5271436,40.22768379,37.7436969,39.69309663,553118,46982143.28
2023-08-22,39.7714413,40.1401221,37.68839478,38.31515214,425522,35588510.6
2023-08-23,38.31515214,38.31515214,36.67452258,36.86808,486168,39372605.04
2023-08-24,37.1445906,38.70226698,36.4993992,36.85425447,708064,57662495.44
2023-08-25,29.48524698,37.328931,29.48524698,34.25044632,805076,60734664.06
2023-08-28,36.49479069,37.58700756,34.25044632,35.35648872,662461,51785245.36
2023-08-29,34.0568889,38.22759045,33.96932721,37.10311401,700875,54974148.3
2023-08-30,38.94651801,39.38893497,37.789782,39.15390096,845614,70703339.14
2023-08-31,39.172335,39.42119454,37.88656071,38.59627125,481039,40311353.97
2023-09-01,37.6054416,38.6193138,36.18602052,36.39801198,563381,45424558.12
2023-09-04,36.86347149,36.86347149,35.12606322,35.5776972,517757,40060265.53
2023-09-05,35.28736107,38.6193138,35.28736107,37.0524204,698010,56338473.96
2023-09-06,38.250633,38.9419095,36.05237373,38.13542025,720562,58945548.88
2023-09-07,38.14002876,39.4027605,36.86808,36.86808,480602,39800056.48
2023-09-08,36.37496943,37.63770117,36.09845883,37.01555232,418775,33306187.1
2023-09-11,37.12615656,38.01559899,35.95559502,37.70682882,512511,41159746.84
2023-09-12,37.4211012,37.59622458,35.84959929,35.99707161,424948,33684487.3
2023-09-13,35.946378,36.19984605,34.563825,35.87725035,378321,28980467.73
2023-09-14,35.89107588,36.4533141,33.5960379,34.13523357,482829,36095468.25
2023-09-15,34.13062506,34.13062506,32.28261255,32.56834017,556963,40088749.53
2023-09-18,31.60516158,33.5499528,31.36551906,31.76185092,481309,33658616.63
2023-09-19,31.68350625,32.02453599,31.1535276,31.48994883,213196,14588435.93
2023-09-20,31.48994883,31.81715304,30.72493617,31.05214038,226055,15304458.19
2023-09-21,31.05214038,32.17200831,30.86779998,31.46690628,353584,24300054.94
2023-09-22,31.92775728,32.25035298,30.72032766,32.0291445,320641,22020096.21
2023-09-25,32.00610195,32.720421,31.13048505,32.27339553,370263,25882918.45
2023-09-26,32.3978253,34.54539096,31.44386373,34.3333995,530336,38493508.92
2023-09-27,34.563825,34.563825,32.42086785,32.46234444,529554,38237381.42
2023-09-28,32.70659547,33.84489744,31.74802539,33.53151876,294970,21159348.12
2023-10-09,33.642123,33.86333148,32.38860828,32.57755719,249082,17846530.31
2023-10-10,32.29182957,32.75268057,31.50838287,31.73880837,250045,17373307.33
2023-10-11,32.25957,33.41630601,31.85402112,32.17200831,347730,24456599.67
2023-10-12,33.17666349,34.96937388,31.93236579,34.75738242,724489,52643032.0
2023-10-13,34.59147606,35.75742909,33.3195273,34.59147606,496262,36849178.36
2023-10-16,34.6099101,34.6099101,32.6743359,33.17666349,359461,26059851.61
2023-10-17,33.07527627,33.07527627,31.82637006,32.40243381,235159,16474216.35
