date,open,high,low,close,volume,amount
2020-01-02,2.41753125,2.44765625,2.41,2.440125,25955962,83772976.0
2020-01-03,2.440125,2.440125,2.41753125,2.43259375,19751299,63722036.0
2020-01-06,2.4250625,2.46271875,2.41753125,2.44765625,26744990,86794328.0
2020-01-07,2.44765625,2.53803125,2.440125,2.5154375,39450075,130364362.0
2020-01-08,2.50790625,2.50790625,2.4551875,2.46271875,28022377,92346269.0
2020-01-09,2.47778125,2.50790625,2.46271875,2.49284375,20786407,68536949.0
2020-01-10,2.49284375,2.500375,2.4551875,2.4551875,20693000,67948673.0
2020-01-13,2.4551875,2.47025,2.4250625,2.47025,20695675,67289095.0
2020-01-14,2.47025,2.49284375,2.46271875,2.4853125,18777677,61808270.0
2020-01-15,2.47025,2.47778125,2.440125,2.44765625,17298399,56274992.0
2020-01-16,2.4551875,2.4551875,2.3949375,2.41,22380869,72061232.0
2020-01-17,2.41753125,2.44765625,2.3949375,2.40246875,17539456,56301140.0
2020-01-20,2.40246875,2.4250625,2.38740625,2.41753125,19437769,62168417.0
2020-01-21,2.41753125,2.41753125,2.3648125,2.37234375,24490154,77530570.0
2020-01-22,2.379875,2.41,2.32715625,2.3949375,23117651,72735954.0
2020-01-23,2.379875,2.379875,2.3045625,2.3346875,24156888,75171068.0
2020-02-03,2.10121875,2.11628125,2.10121875,2.10121875,23277655,65000037.0
2020-02-04,2.01084375,2.1238125,2.01084375,2.10875,37758791,105159134.0
2020-02-05,2.11628125,2.16146875,2.10121875,2.13134375,26739950,75614277.0
2020-02-06,2.13134375,2.16146875,2.10875,2.16146875,25285901,71756386.0
2020-02-07,2.14640625,2.1539375,2.11628125,2.14640625,21276005,60302535.0
2020-02-10,2.138875,2.169,2.1238125,2.169,21239262,60639990.0
2020-02-11,2.16146875,2.199125,2.1539375,2.17653125,18085281,52358326.0
2020-02-12,2.16146875,2.19159375,2.1539375,2.19159375,17411437,50179046.0
2020-02-13,2.17653125,2.199125,2.16146875,2.16146875,19947146,57630212.0
2020-02-14,2.16146875,2.17653125,2.14640625,2.1539375,13277189,38116944.0
2020-02-17,2.16146875,2.20665625,2.16146875,2.20665625,31124861,90562096.0
2020-02-18,2.22171875,2.22925,2.19159375,2.22171875,24123805,70807470.0
2020-02-19,2.2141875,2.23678125,2.20665625,2.2141875,22126927,65238286.0
2020-02-20,2.22171875,2.2744375,2.2141875,2.26690625,26224957,78064863.0
2020-02-21,2.26690625,2.35728125,2.259375,2.3346875,39761556,122830906.0
2020-02-24,2.3346875,2.44765625,2.319625,2.38740625,63878696,202935001.0
2020-02-25,2.32715625,2.37234375,2.28196875,2.34221875,50459802,155782113.0
2020-02-26,2.31209375,2.46271875,2.2895,2.3949375,71241301,226230114.0
2020-02-27,2.4250625,2.440125,2.37234375,2.40246875,42364875,135634842.0
2020-02-28,2.34975,2.38740625,2.3045625,2.3045625,39947197,123761147.0
2020-03-02,2.3045625,2.3949375,2.3045625,2.38740625,36574052,115137762.0
2020-03-03,2.62840625,2.62840625,2.5455625,2.62840625,83799700,292103799.0
2020-03-04,2.620875,2.620875,2.500375,2.5305,120169311,406994001.0
2020-03-05,2.5455625,2.77903125,2.52296875,2.651,136199864,480836458.0
2020-03-06,2.6359375,2.74890625,2.61334375,2.681125,95104772,339903186.0
2020-03-09,2.6058125,2.71878125,2.5756875,2.58321875,58870241,205315436.0
2020-03-10,2.5305,2.62840625,2.500375,2.620875,55962106,190304579.0
2020-03-11,2.62840625,2.64346875,2.53803125,2.5756875,54297128,185961255.0
2020-03-12,2.53803125,2.53803125,2.4551875,2.46271875,43988351,145201009.0
2020-03-13,2.34975,2.4250625,2.32715625,2.3949375,37209757,117684706.0
2020-03-16,2.41753125,2.46271875,2.29703125,2.32715625,37866517,120157140.0
2020-03-17,2.31209375,2.37234375,2.259375,2.34221875,25861668,79457022.0
2020-03-18,2.35728125,2.379875,2.2744375,2.2895,26279650,81577820.0
2020-03-19,2.2895,2.319625,2.20665625,2.2744375,37861076,113370406.0
2020-03-20,2.29703125,2.3045625,2.25184375,2.2895,22619053,68462428.0
2020-03-23,2.22925,2.26690625,2.199125,2.20665625,19220619,57044322.0
2020-03-24,2.23678125,2.2744375,2.22171875,2.259375,18725681,56006887.0
2020-03-25,2.3045625,2.34975,2.2895,2.319625,25961993,80063677.0
2020-03-26,2.32715625,2.34221875,2.28196875,2.29703125,14813954,45470519.0
2020-03-27,2.319625,2.34221875,2.29703125,2.319625,16614740,51168963.0
2020-03-30,2.3045625,2.3045625,2.259375,2.26690625,13852198,41839931.0
2020-03-31,2.2895,2.29703125,2.23678125,2.259375,14996802,45040148.0
2020-04-01,2.259375,2.259375,2.19159375,2.22171875,25833059,76470966.0
2020-04-02,2.19159375,2.2443125,2.19159375,2.23678125,13036989,38451625.0
2020-04-03,2.2443125,2.25184375,2.199125,2.20665625,12711515,37383010.0
2020-04-07,2.23678125,2.2744375,2.23678125,2.259375,18834051,56379787.0
2020-04-08,2.25184375,2.259375,2.23678125,2.25184375,12985257,38729938.0
2020-04-09,2.25184375,2.26690625,2.25184375,2.259375,11990002,35964946.0
2020-04-10,2.259375,2.26690625,2.2141875,2.2141875,13211850,39217529.0
2020-04-13,2.22171875,2.22925,2.20665625,2.2141875,8002100,23576848.0
2020-04-14,2.22171875,2.2443125,2.2141875,2.22925,17018910,50295568.0
2020-04-15,2.22925,2.23678125,2.199125,2.20665625,15114890,44521063.0
2020-04-16,2.1840625,2.20665625,2.169,2.199125,12717007,37069193.0
2020-04-17,2.199125,2.23678125,2.199125,2.22171875,18916116,55699080.0
2020-04-20,2.22171875,2.23678125,2.20665625,2.2141875,14779605,43524432.0
2020-04-21,2.2141875,2.2141875,2.1840625,2.199125,13784479,40223006.0
2020-04-22,2.1840625,2.20665625,2.17653125,2.20665625,13897644,40427121.0
2020-04-23,2.199125,2.22925,2.19159375,2.22171875,17057597,50082364.0
2020-04-24,2.22171875,2.2744375,2.20665625,2.22925,24026160,71669151.0
2020-04-27,2.22925,2.41753125,2.22925,2.35728125,41315001,127258241.0
2020-04-28,2.379875,2.379875,2.23678125,2.26690625,36331750,110172216.0
2020-04-29,2.259375,2.29703125,2.22171875,2.2744375,23137327,69366551.0
2020-04-30,2.26690625,2.29703125,2.259375,2.2895,19475436,58982350.0
2020-05-06,2.2744375,2.29703125,2.259375,2.2895,24193875,73188705.0
2020-05-07,2.2895,2.29703125,2.259375,2.26690625,18645688,56276102.0
2020-05-08,2.2744375,2.29703125,2.26690625,2.2895,18647457,56578511.0
2020-05-11,2.29703125,2.31209375,2.2744375,2.28196875,16181432,49212204.0
2020-05-12,2.28196875,2.3045625,2.26690625,2.2744375,15048744,45710120.0
2020-05-13,2.2744375,2.2744375,2.259375,2.2744375,10130112,30490888.0
2020-05-14,2.259375,2.26690625,2.22925,2.22925,17070802,50809686.0
2020-05-15,2.22925,2.2443125,2.22171875,2.22925,11542330,34241767.0
2020-05-18,2.23678125,2.3045625,2.2141875,2.25184375,19356979,58056380.0
2020-05-19,2.26690625,2.2744375,2.25184375,2.26690625,11402035,34269277.0
2020-05-20,2.25184375,2.259375,2.23678125,2.23678125,8656865,25822506.0
2020-05-21,2.2443125,2.25184375,2.2141875,2.22925,9946880,29440266.0
2020-05-22,2.22171875,2.22925,2.19159375,2.199125,11893038,34789050.0
2020-05-25,2.199125,2.20665625,2.17653125,2.1840625,10471138,30439995.0
2020-05-26,2.1840625,2.20665625,2.1840625,2.199125,8798398,25659720.0
2020-05-27,2.199125,2.2141875,2.199125,2.20665625,8178006,23961211.0
2020-05-28,2.20665625,2.22925,2.199125,2.20665625,8773577,25783328.0
2020-05-29,2.199125,2.22171875,2.1840625,2.1840625,16127863,47032353.0
2020-06-01,2.199125,2.22171875,2.199125,2.2141875,15468778,45478975.0
2020-06-02,2.22171875,2.22925,2.20665625,2.2141875,15638093,46003135.0
