date,open,high,low,close,volume,amount
2020-01-02,8.33440402,8.40610968,8.26821418,8.3564673,11320840,171181535.13
2020-01-03,8.40610968,8.41714132,8.28476164,8.31234074,7431884,112271669.98
2020-01-06,8.27924582,8.40610968,8.23511926,8.3840464,12231865,185251519.72
2020-01-07,8.3564673,8.59364756,8.3564673,8.5219419,17294733,266343460.02
2020-01-08,8.52745772,8.6046792,8.3288882,8.40610968,11168937,171389784.65
2020-01-09,8.47781534,8.73705888,8.45023624,8.6874165,15228713,237591356.59
2020-01-10,8.69844814,8.72602724,8.59364756,8.61019502,12891771,202266633.43
2020-01-13,8.6322583,8.63777412,8.47781534,8.62674248,8414952,130783385.01
2020-01-14,8.64328994,8.70947978,8.56055264,8.65432158,9302043,145909567.03
2020-01-15,8.6598374,8.86943856,8.64328994,8.7149956,12363901,196564964.71
2020-01-16,8.825312,8.84737528,8.61571084,8.72051142,8120815,127950375.82
2020-01-17,8.65432158,8.73705888,8.55503682,8.57158428,10093639,158107047.9
2020-01-20,8.7425747,9.12316628,8.7149956,9.101103,30590567,494834283.58
2020-01-21,9.1562612,9.2665776,8.68190068,8.8528911,43345524,703568233.2
2020-01-22,8.9907866,9.0183657,8.549521,8.66535322,26468269,416471112.28
2020-01-23,9.03491316,9.2665776,8.8804702,9.07903972,51489042,846139705.56
2020-02-03,9.83470706,9.83470706,8.825312,8.84185946,71127094,1211504835.98
2020-02-04,8.56055264,9.25003014,8.05861302,8.96872332,50740515,802828513.45
2020-02-05,8.96872332,9.71887484,8.83082782,9.56443188,58654065,983226530.75
2020-02-06,9.79609632,10.41386816,9.66923246,10.08291896,67849088,1242454651.96
2020-02-07,10.0387924,10.19323536,9.52030532,9.53685278,53546703,947195686.12
2020-02-10,9.71335902,9.71887484,9.19487194,9.39895728,35682726,604888648.02
2020-02-11,9.56443188,9.56443188,9.09558718,9.22796686,25400619,425149875.32
2020-02-12,9.1838403,9.29967252,9.11765046,9.23348268,19630772,327523996.57
2020-02-13,9.2114194,9.2114194,8.825312,8.89701766,32202731,523510689.23
2020-02-14,9.01284988,9.13971374,8.8804702,8.9356284,21412003,349624580.63
2020-02-17,8.93011258,9.07903972,8.9080493,9.05146062,21347929,348309841.91
2020-02-18,9.0183657,9.05146062,8.84185946,8.9356284,25164763,406773107.74
2020-02-19,8.92459676,8.92459676,8.77566962,8.78118544,18100133,289549177.27
2020-02-20,8.9632075,9.20038776,8.89150184,9.16729284,34414509,566210211.9
2020-02-21,9.2114194,9.2114194,8.9907866,9.07903972,22105051,363199734.98
2020-02-24,9.08455554,9.36586236,9.06249226,9.27209342,23376981,392056371.51
2020-02-25,9.10661882,9.50375786,9.0459448,9.33276744,30213818,509133374.8
2020-02-26,9.2114194,9.2114194,8.80876454,8.87495438,28780146,467758720.17
2020-02-27,8.88598602,8.94666004,8.7977329,8.84185946,12630824,203075418.23
2020-02-28,8.64880576,8.81428036,8.3840464,8.40059386,18901374,294007248.01
2020-03-02,8.54400518,8.7425747,8.30682492,8.7425747,17013601,263161576.19
2020-03-03,8.86392274,9.00733406,8.7425747,8.79221708,22322379,358874718.2
2020-03-04,8.70396396,8.77566962,8.4392046,8.62122666,15610694,243860518.05
2020-03-05,8.68190068,8.80876454,8.6046792,8.74809052,12791766,202133974.03
2020-03-06,8.6874165,8.85840692,8.6322583,8.75360634,9989420,158773865.83
2020-03-09,8.70947978,8.70947978,8.48333116,8.48884698,11831476,183699318.39
2020-03-10,8.42817296,8.5771001,8.26821418,8.55503682,14974618,228707971.29
2020-03-11,8.55503682,8.57158428,8.37301476,8.38956222,10233339,157116483.57
2020-03-12,8.28476164,8.3288882,8.09170794,8.15238196,12081951,179781557.72
2020-03-13,7.6945689,7.94829662,7.6669898,7.84901186,15665836,221125249.96
2020-03-16,7.9152017,8.13031868,7.56770504,7.6394107,14257782,203168284.76
2020-03-17,7.5842525,7.82143276,7.2808824,7.48496774,11432494,155265685.27
2020-03-18,7.5842525,7.7497271,7.45187282,7.47945192,8713776,120129493.5
2020-03-19,8.04758138,8.09722376,7.73869546,7.93726498,35169623,508036208.89
2020-03-20,7.96484408,8.14686614,7.82694858,7.93174916,17970316,259052166.93
2020-03-23,7.89313842,8.0806763,7.78282202,7.88210678,14915987,214645824.07
2020-03-24,7.93726498,7.98139154,7.63389488,7.88210678,11498916,163630442.47
2020-03-25,7.94829662,8.04206556,7.85452768,7.997939,15482023,223776772.04
2020-03-26,7.96484408,8.1909927,7.9152017,8.04206556,16157273,236443233.37
2020-03-27,8.13031868,8.3013091,8.0255181,8.06412884,18068807,267241368.62
2020-03-30,7.99242318,8.09722376,7.6118316,7.66147398,18268749,258211054.61
2020-03-31,7.71663218,7.76075874,7.5842525,7.6118316,10178924,141312287.36
2020-04-01,7.6118316,7.65595816,7.5015152,7.54012594,9536133,130737049.48
2020-04-02,7.5015152,7.60631578,7.40223044,7.60079996,7232929,98230312.49
2020-04-03,7.61734742,7.74421128,7.54564176,7.60631578,7672986,106178633.66
2020-04-07,7.70560054,7.95932826,7.65595816,7.95932826,14703356,208711386.12
2020-04-08,7.94829662,8.19650852,7.8876226,8.08619212,18318552,267102660.39
2020-04-09,8.13031868,8.4116255,8.11928704,8.3564673,20068850,302339558.65
2020-04-10,8.3288882,8.48333116,8.2185718,8.3564673,18363769,278170814.5
2020-04-13,8.37853058,8.45023624,8.20202434,8.3288882,13347467,201589351.89
2020-04-14,8.35095148,8.46126788,8.22408762,8.38956222,11311438,171456408.88
2020-04-15,8.39507804,8.58261592,8.3288882,8.33991984,12524753,191781551.04
2020-04-16,8.37853058,8.63777412,8.2461509,8.48333116,25453067,392443502.27
2020-04-17,8.55503682,8.6046792,8.20754016,8.22960344,20602955,312414763.96
2020-04-20,8.3288882,8.66535322,8.26269836,8.6598374,28692713,443987437.52
2020-04-21,8.68190068,8.68190068,8.37853058,8.4392046,18423869,282982248.23
2020-04-22,8.37301476,8.37301476,8.19650852,8.32337238,14180851,212819134.67
2020-04-23,8.47229952,8.9080493,8.4667837,8.61019502,35280834,556748705.28
2020-04-24,8.46126788,8.52745772,8.11377122,8.17996106,28858518,433753348.34
2020-04-27,8.21305598,8.33991984,8.04758138,8.24063508,14353256,213662802.18
2020-04-28,8.24063508,8.37301476,7.9427808,8.06412884,14592822,215097845.63
2020-04-29,8.15238196,8.24063508,7.90417006,7.9152017,14342135,208852787.51
2020-04-30,7.9427808,8.03654974,7.90968588,8.03654974,9579666,138782941.59
2020-05-06,7.997939,8.12480286,7.96484408,8.1082554,11610750,169401494.29
2020-05-07,8.1082554,8.91908094,8.06412884,8.91908094,52901212,828896404.56
2020-05-08,9.101103,9.74093812,9.0459448,9.42653638,92725334,1575034361.64
2020-05-11,9.65820082,9.8457387,9.40998892,9.6251059,61586163,1071953509.76
2020-05-12,9.60304262,9.88434944,9.55891606,9.70232738,48230167,850275867.24
2020-05-13,9.6802641,10.1766879,9.5147895,10.08291896,56206700,1012419964.52
2020-05-14,9.93950764,10.35870996,9.93950764,10.18771954,40996903,756741746.66
2020-05-15,10.2594252,10.90477614,10.19875118,10.7006908,50765588,972440573.77
2020-05-18,10.5903744,11.24675698,10.57934276,11.1419564,42268105,842782478.32
2020-05-19,11.1695355,11.30191518,10.85513376,11.09782984,30175625,605638784.79
2020-05-20,11.10334566,11.35155756,10.94338688,11.23572534,34809988,704415302.68
2020-05-21,11.2798519,11.30191518,10.81652302,10.90477614,36055097,719570582.55
2020-05-22,10.99149129,11.1287946,10.44227805,10.63739328,46742068,695412195.95
2020-05-25,10.73133765,10.93367937,10.47118401,10.65907275,33155991,490653712.87
2020-05-26,10.84696149,11.72859327,10.68075222,11.72859327,53099082,832947348.39
2020-05-27,11.95261446,11.95261446,10.90477341,10.94090586,81463955,1292578814.97
2020-05-28,11.0565297,11.17938003,10.52176944,10.65907275,60112867,897904748.02
2020-05-29,10.66629924,10.94813235,10.58680785,10.70243169,33905912,504427292.56
2020-06-01,10.81805553,11.21551248,10.6952052,11.07820917,38739009,589401688.39
2020-06-02,10.94813235,11.03485023,10.6229403,10.68075222,39327770,586448084.86
2020-06-03,10.6952052,10.96258533,10.66629924,10.90477341,35208007,528262717.24
2020-06-04,10.95535884,10.97703831,10.57235487,10.77469659,30220249,449374561.4
2020-06-05,10.82528202,10.86864096,10.54344891,10.64461977,20925205,309277327.25
2020-06-08,10.72411116,10.839735,10.35556017,10.44950454,26844289,392551705.49
2020-06-09,10.50008997,10.59403434,10.4061456,10.52899593,19604330,284301593.66
2020-06-10,10.5506754,10.96258533,10.46395752,10.66629924,50167312,744257191.73
2020-06-11,10.63016679,10.63739328,10.2616158,10.26884229,44127605,635535538.67
2020-06-12,9.9725562,10.53622242,9.94365024,10.42782507,39004421,560036823.25
2020-06-15,10.70243169,11.15047407,10.64461977,10.84696149,72904637,1095315515.86
2020-06-16,10.9119999,11.04207672,10.70965818,10.9119999,43910883,661497823.28
2020-06-17,11.00594427,12.00319989,11.00594427,12.00319989,84175274,1361653970.71
2020-06-18,12.16940916,12.37175088,11.69968731,11.88034956,80531319,1337692757.85
2020-06-19,11.9237085,12.12605022,11.71414029,11.90925552,43825809,720824866.02
2020-06-22,11.89480254,12.15495618,11.73581976,11.9959734,38683183,638758486.73
2020-06-23,11.98152042,11.98152042,11.64187539,11.89480254,37311473,609593271.75
2020-06-24,11.88757605,12.10437075,11.67078135,12.01765287,35033993,576743182.53
2020-06-29,11.9959734,12.16940916,11.75027274,11.93093499,30724399,505716052.72
2020-06-30,12.03210585,13.10885286,12.02487936,12.9354171,59066838,1043797648.66
2020-07-01,13.07272041,13.14498531,12.51628068,12.66803697,39134432,693606638.25
2020-07-02,12.61745154,12.73307538,12.03933234,12.17663565,55933316,953679832.55
2020-07-03,12.08269128,12.1405032,11.69246082,12.03210585,37648861,621857472.86
2020-07-06,11.91648201,12.30671247,11.8514436,12.08991777,45930288,768697085.75
2020-07-07,12.08991777,12.60299856,11.85867009,12.3572979,54270312,923167000.64
2020-07-08,12.31393896,12.53073366,12.11159724,12.27780651,41798953,709817602.54
2020-07-09,12.2127681,13.39791246,12.19831512,13.18111776,67330964,1202096520.98
2020-07-10,13.12330584,14.22173232,13.007682,14.07720252,67090533,1289162752.72
2020-07-13,14.27231775,14.79262503,14.01216411,14.42407404,73378061,1460734787.79
2020-07-14,14.2361853,14.84321046,13.96157868,14.36626212,53863308,1069640938.86
2020-07-15,14.2361853,15.58753893,14.12778795,15.05277867,71376702,1483852585.25
2020-07-16,14.5252449,14.55415086,13.54966875,13.54966875,75576132,1451889261.5
2020-07-17,13.02213498,13.82427537,13.02213498,13.33287405,44883559,829109117.88
2020-07-20,13.45572438,13.64361312,13.007682,13.41236544,38574830,708264534.72
2020-07-21,13.75923696,14.53969788,13.57134822,14.06997603,50908738,991839348.12
2020-07-22,13.83872835,14.3084502,13.81704888,14.02661709,34974545,680995373.71
2020-07-23,13.80982239,14.99496675,13.80982239,14.72758662,61096754,1218084869.64
2020-07-24,14.51801841,15.01664622,13.77368994,13.89654027,60735312,1211735137.1
2020-07-27,13.93989921,14.44575351,13.730331,13.8748608,35380081,687671679.51
2020-07-28,13.9471257,14.06997603,13.47740385,13.70142504,36996324,699511029.86
2020-07-29,13.84595484,15.07445814,13.73755749,15.07445814,65295067,1328682630.75
2020-07-30,15.59476542,16.21624356,15.175629,15.44300913,100756332,2180656280.43
2020-07-31,15.5369535,15.64535085,15.08168463,15.29125284,61383840,1304769007.08
2020-08-03,15.51527403,15.63089787,15.07445814,15.55863297,56667846,1208185787.5
2020-08-04,15.45023562,15.71038926,14.82153099,14.93715483,55175115,1162876733.78
2020-08-05,14.79262503,15.24066741,14.46743298,14.98051377,38190958,790457068.23
2020-08-06,15.25512039,15.37074423,14.43130053,14.67700119,46517664,946670188.15
2020-08-07,14.48911245,14.79985152,13.4412714,13.80982239,59659772,1148905212.88
2020-08-10,13.81704888,14.02661709,13.47017736,13.8748608,30142038,574644723.85
2020-08-11,13.76646345,14.05552305,13.35455352,13.37623299,27537829,520079358.06
2020-08-12,13.37623299,13.48463034,12.61745154,12.84869922,38015158,680247796.34
2020-08-13,12.94987008,13.007682,12.5740926,12.62467803,22557965,397557628.78
2020-08-14,12.61745154,12.81979326,12.19108863,12.56686611,37612595,648016609.44
2020-08-17,12.63913101,12.81979326,12.40788333,12.7186224,26888390,470395962.25
2020-08-18,12.76198134,13.09439988,12.69694293,12.84147273,28598221,509116698.87
2020-08-19,12.84147273,12.84869922,12.29948598,12.35007141,24920126,430630325.54
2020-08-20,12.29225949,12.46569525,12.12605022,12.40065684,14457277,246973765.35
2020-08-21,12.43678929,12.56686611,12.14772969,12.27058002,16223496,276603097.38
2020-08-24,12.29948598,12.54518664,11.7791787,12.53796015,24690039,418263151.74
2020-08-25,12.5018277,12.81256677,12.35007141,12.71139591,25385204,443466989.07
2020-08-26,12.6463575,12.7186224,12.15495618,12.23444757,21927221,377152653.04
2020-08-27,12.29225949,12.40788333,12.03210585,12.3572979,15235313,258037108.62
2020-08-28,12.38620386,12.92096412,12.24167406,12.81256677,29012773,507831157.88
2020-08-31,12.92096412,12.92096412,12.6463575,12.65358399,20245606,357394305.83
2020-09-01,12.63913101,12.75475485,12.37175088,12.46569525,16322754,282325710.31
2020-09-02,12.5740926,12.75475485,12.29948598,12.74752836,22569504,391365988.89
2020-09-03,12.72584889,13.07272041,12.61022505,12.79811379,31629900,563305526.38
2020-09-04,12.55241313,12.66803697,12.42233631,12.54518664,17863883,309804863.89
2020-09-07,12.53796015,12.63913101,12.11882373,12.14772969,22209384,379716826.2
2020-09-08,12.18386214,12.3572979,11.95984095,12.34284492,15656290,264062004.03
2020-09-09,12.19831512,12.22722108,11.43953367,11.67800784,29233395,476412246.68
2020-09-10,11.7791787,11.88034956,11.3455893,11.3455893,17519263,280850320.07
2020-09-11,11.28777738,11.57683698,11.21551248,11.4901191,12299686,195002840.0
2020-09-14,11.67800784,11.91648201,11.41062771,11.55515751,19451163,312798653.02
2020-09-15,11.69968731,12.03210585,11.60574294,11.96706744,22299250,366611053.48
2020-09-16,11.78640519,11.88757605,11.4901191,11.59851645,15843132,255536404.97
2020-09-17,11.56961049,11.68523433,11.36004228,11.59128996,12263375,195442904.59
2020-09-18,11.6346489,11.79363168,11.47566612,11.72859327,12564995,202683762.08
2020-09-21,11.78640519,11.98152042,11.67078135,11.78640519,14280842,233455414.25
2020-09-22,11.67800784,12.01765287,11.6346489,11.77195221,16474851,271012020.18
2020-09-23,11.79363168,12.71139591,11.66355486,12.45124227,40534583,689928268.98
2020-09-24,12.30671247,12.42233631,12.11159724,12.1405032,21852742,369902976.77
2020-09-25,12.19108863,12.3572979,11.90925552,12.00319989,15760664,264468103.57
2020-09-28,11.98874691,12.03933234,11.47566612,11.52625155,18099302,292442669.11
2020-09-29,11.52625155,11.88034956,11.38172175,11.73581976,13974485,225890811.77
2020-09-30,11.88757605,11.97429393,11.59851645,11.71414029,10544398,171663710.5
2020-10-09,11.91648201,12.12605022,11.86589658,11.97429393,12114897,201116991.83
2020-10-12,12.08269128,12.40065684,12.08269128,12.32116545,22263851,378052365.29
2020-10-13,12.37897737,12.52350717,12.25612704,12.42233631,19345245,331784425.17
2020-10-14,12.3572979,12.55241313,12.18386214,12.25612704,19778040,338342490.02
2020-10-15,12.27780651,12.34284492,12.03933234,12.05378532,13334329,223860978.11
2020-10-16,12.08269128,12.22722108,11.83699062,12.17663565,14945171,249232012.61
2020-10-19,12.16940916,12.24890055,11.80085817,11.8514436,16758474,278629722.54
2020-10-20,11.82253764,12.14772969,11.69246082,12.10437075,13443824,221713256.52
2020-10-21,12.11159724,12.53796015,12.08991777,12.27058002,27680725,474176009.78
2020-10-22,12.285033,12.32116545,11.93816148,12.11882373,14698539,246365847.85
2020-10-23,12.13327671,12.21999459,11.83699062,11.87312307,13072118,216825960.62
2020-10-26,11.85867009,12.04655883,11.72136678,11.95261446,10644601,175761133.09
2020-10-27,11.8514436,11.98152042,11.74304625,11.86589658,10026609,164448546.37
2020-10-28,11.83699062,11.90202903,11.51902506,11.67078135,12740067,205384279.75
2020-10-29,11.6346489,13.2244767,11.56961049,12.74752836,67135205,1170409459.12
2020-10-30,12.65358399,12.89928465,12.45846876,12.52350717,35318704,618862441.77
2020-11-02,12.73307538,12.74030187,12.22722108,12.27780651,25512610,436853011.16
2020-11-03,12.39343035,12.54518664,12.17663565,12.42233631,21571622,369154787.78
2020-11-04,12.36452439,12.61022505,12.10437075,12.18386214,24448094,415637966.26
2020-11-05,12.27780651,12.48737472,12.18386214,12.37175088,16780703,286474767.54
2020-11-06,12.37175088,12.41510982,11.85867009,11.95984095,22459781,373714798.8
2020-11-09,11.9237085,12.46569525,11.9237085,12.3572979,22632056,383944600.55
2020-11-10,12.40065684,12.7908873,12.31393896,12.45124227,25274849,437324771.95
2020-11-11,12.4295628,12.48737472,12.10437075,12.20554161,17169410,291074664.8
2020-11-12,12.21999459,12.3572979,12.01042638,12.11882373,12064426,202863080.61
2020-11-13,12.00319989,12.10437075,11.88757605,12.06101181,8335179,138381445.39
2020-11-16,12.11159724,12.17663565,11.95984095,12.05378532,7950611,132745343.24
2020-11-17,12.0682383,12.08269128,11.6346489,11.73581976,14189359,231162250.08
2020-11-18,11.76472572,11.93816148,11.67800784,11.79363168,8506202,139116693.6
2020-11-19,11.74304625,11.94538797,11.72136678,11.88757605,6967892,114406858.55
2020-11-20,11.90925552,12.00319989,11.85867009,11.88757605,5717938,94215785.35
2020-11-23,11.90925552,11.98152042,11.7791787,11.90202903,7521090,123587094.55
2020-11-24,11.90202903,11.9237085,11.6346489,11.67078135,11514276,186953294.91
2020-11-25,11.69246082,11.72859327,11.32390983,11.33836281,16715253,264924224.93
2020-11-26,11.40340122,11.51902506,11.33113632,11.38172175,7460489,117674333.39
2020-11-27,11.33836281,11.46843963,11.1287946,11.43230718,14195884,222297013.52
2020-11-30,11.43230718,11.48289261,11.21551248,11.23719195,11033626,172697155.85
2020-12-01,11.20828599,11.45398665,11.20828599,11.44676016,11111026,174959081.04
2020-12-02,11.42508069,11.42508069,11.23719195,11.35281579,11367822,177887559.34
2020-12-03,11.3455893,11.67800784,11.28777738,11.55515751,15694576,250323750.39
2020-12-04,11.4901191,11.69246082,11.46121314,11.6346489,10882096,174405476.07
2020-12-07,11.62019592,11.62019592,11.46843963,11.4901191,9663066,154216668.89
2020-12-08,11.48289261,11.55515751,11.29500387,11.36726877,8910175,140513882.57
2020-12-09,11.39617473,11.4178542,11.18660652,11.18660652,9556817,148944285.83
2020-12-10,11.23719195,11.4901191,11.02039725,11.42508069,12277611,191512071.57
2020-12-11,11.3455893,11.41062771,10.44950454,10.63016679,32971114,494648857.99
2020-12-14,10.61571381,10.78914957,10.4784105,10.6952052,11026207,162422582.15
2020-12-15,10.7674701,10.96258533,10.6229403,10.83250851,10947326,164190239.12
2020-12-16,10.73856414,10.99871778,10.73856414,10.85418798,8439440,126735946.23
2020-12-17,10.83250851,11.58406347,10.77469659,11.40340122,26587726,417333693.87
2020-12-18,11.40340122,11.4178542,11.1287946,11.1287946,11879234,184986652.19
2020-12-21,11.14324758,11.45398665,10.99149129,11.41062771,12392603,193311324.7
2020-12-22,11.3455893,11.62742241,11.23719195,11.2733244,15160720,240112559.66
2020-12-23,11.2733244,11.38172175,10.99871778,11.09988864,13000961,200430566.92
2020-12-24,11.09988864,11.14324758,10.84696149,10.88309394,9910022,150163920.47
2020-12-25,10.839735,11.01317076,10.80360255,10.82528202,9103679,137120257.79
2020-12-28,10.82528202,10.87586745,10.52899593,10.57958136,11594591,170657897.22
2020-12-29,10.57958136,10.70243169,10.4784105,10.51454295,7980669,116887457.94
2020-12-30,10.44227805,10.56512838,10.30497474,10.47118401,9246490,133652302.73
2020-12-31,10.5506754,10.70965818,10.41337209,10.60848732,10050513,147293713.92
2021-01-04,10.67352573,10.72411116,10.4784105,10.63739328,11436070,168126789.13
2021-01-05,10.66629924,10.70965818,10.49286348,10.60848732,12513588,183320025.08
2021-01-06,10.67352573,11.00594427,10.6229403,10.81805553,20745173,310306533.55
2021-01-07,10.73856414,10.73856414,10.17489792,10.29774825,22932166,329050358.23
2021-01-08,10.22548335,10.44227805,9.9002913,10.36278666,15115841,213939113.25
2021-01-11,10.32665421,10.44227805,10.02314163,10.05927408,13318074,187815798.07
2021-01-12,10.29774825,10.78192308,10.2616158,10.65907275,23506531,343973099.23
2021-01-13,11.29500387,11.44676016,10.95535884,11.15047407,41733931,646574921.32
2021-01-14,11.04207672,11.36004228,10.87586745,10.88309394,22726132,349860729.03
2021-01-15,10.839735,11.0565297,10.73133765,11.04207672,16794431,253677223.36
2021-01-18,10.89754692,11.04207672,10.84696149,10.94813235,15123251,228539981.75
2021-01-19,10.94813235,10.96258533,10.70243169,10.73856414,13518381,201800219.28
2021-01-20,10.76024361,10.83250851,10.48563699,10.57958136,14802841,217153255.33
2021-01-21,10.839735,11.23719195,10.80360255,11.1287946,30798586,470750169.74
