date,open,high,low,close,volume,amount
2020-01-02,5.29325643,5.33742825,5.28589446,5.31534234,6226716,44893272.95
2020-01-03,5.32270431,5.34479022,5.3006184,5.33006628,5196983,37617266.69
2020-01-06,5.33742825,5.47730568,5.33006628,5.41104795,15719562,115283511.08
2020-01-07,5.38160007,5.40368598,5.35951416,5.39632401,8323379,60823058.73
2020-01-08,5.39632401,5.43313386,5.31534234,5.33006628,7362100,53622368.78
2020-01-09,5.34479022,5.35951416,5.32270431,5.34479022,4906107,35592854.72
2020-01-10,5.34479022,5.35215219,5.3006184,5.32270431,3304818,23878744.78
2020-01-13,5.33006628,5.33742825,5.29325643,5.33006628,3041712,21975174.4
2020-01-14,5.33006628,5.3742381,5.31534234,5.35215219,4499642,32673728.24
2020-01-15,5.34479022,5.34479022,5.29325643,5.30798037,3345238,24116367.98
2020-01-16,5.31534234,5.31534234,5.24908461,5.25644658,2916070,20894304.38
2020-01-17,5.27853249,5.27853249,5.24908461,5.25644658,1724597,12332515.87
2020-01-20,5.25644658,5.27853249,5.24172264,5.24908461,3266413,23326343.69
2020-01-21,5.24908461,5.25644658,5.18282688,5.19755082,5136820,36344417.55
2020-01-22,5.19755082,5.19755082,5.13129309,5.18282688,3203947,22473847.78
2020-01-23,5.16810294,5.16810294,5.03558748,5.05767339,5172602,35831954.9
2020-02-03,4.55705943,4.63067913,4.54969746,4.54969746,7191300,44497311.71
2020-02-04,4.40245806,4.57178337,4.40245806,4.49816367,6718675,41105398.77
2020-02-05,4.49816367,4.58650731,4.4908017,4.51288761,6546369,40305174.96
2020-02-06,4.52024958,4.57178337,4.48343973,4.55705943,6235843,38410943.25
2020-02-07,4.55705943,4.57914534,4.52761155,4.5644214,4000209,24727344.63
2020-02-10,4.5644214,4.6380411,4.53497352,4.6380411,5097179,31902753.56
2020-02-11,4.62331716,4.71902277,4.61595519,4.64540307,4415502,27967991.2
2020-02-12,4.65276504,4.66748898,4.62331716,4.66012701,3785757,23882754.44
2020-02-13,4.65276504,4.67485095,4.57914534,4.58650731,4242817,26610531.57
