date,open,high,low,close,volume,amount
2020-01-02,8.577465,8.6830338,8.489491,8.4982884,26002898,253536468.0
2020-01-03,8.577465,8.6566416,8.4630988,8.6126546,19891822,193548801.0
2020-01-06,8.533478,8.6830338,8.4279092,8.5246806,25716438,249962159.0
2020-01-07,8.5246806,8.5950598,8.4103144,8.5422754,23016200,222501131.0
2020-01-08,8.4630988,8.4718962,8.1903794,8.2167716,24821014,235144715.0
2020-01-09,8.3311378,8.401517,8.2519612,8.3487326,15304215,144853095.0
2020-01-10,8.3839222,8.4279092,8.2079742,8.2519612,14316864,135102962.0
2020-01-13,8.2519612,8.4367066,8.1463924,8.4367066,18380991,173574881.0
2020-01-14,8.4718962,8.577465,8.4367066,8.4718962,21946870,212213776.0
2020-01-15,8.4806936,8.5598702,8.401517,8.4982884,14797826,142656085.0
2020-01-16,8.5598702,8.5598702,8.2959482,8.313543,13922863,132945980.0
2020-01-17,8.3399352,8.4543014,8.2959482,8.313543,9903026,94265791.0
2020-01-20,8.3311378,8.5862624,8.2959482,8.577465,18166506,175353060.0
2020-01-21,8.533478,8.5686676,8.3927196,8.4279092,16979513,163130614.0
2020-01-22,8.3663274,8.5510728,8.2343664,8.5158832,16300028,155488376.0
2020-01-23,8.4103144,8.4103144,7.8384834,7.9968366,26147464,241319811.0
2020-02-03,7.1962732,7.1962732,7.1962732,7.1962732,6780800,55466944.0
2020-02-04,6.9587434,7.3722212,6.9587434,7.1874758,24229894,199486022.0
2020-02-05,7.2402602,7.433803,7.1874758,7.257855,18728449,155423221.0
2020-02-06,7.2754498,7.4601952,7.1962732,7.389816,17587714,146619733.0
2020-02-07,7.3810186,7.47779,7.2490576,7.4162082,19213023,160302078.0
2020-02-10,7.3722212,7.5129796,7.3546264,7.4953848,17815298,150801647.0
2020-02-11,7.5041822,7.5745614,7.389816,7.4074108,21777218,184826884.0
2020-02-12,7.3810186,7.5129796,7.3370316,7.4689926,17170929,145028862.0
2020-02-13,7.4513978,7.5129796,7.345829,7.3546264,14435895,121671818.0
2020-02-14,7.3546264,7.6361432,7.3282342,7.5305744,23717588,202066536.0
2020-02-17,7.653738,7.8032938,7.609751,7.785699,26039479,228465762.0
2020-02-18,7.7593068,7.8120912,7.6449406,7.7153198,19636218,172228874.0
2020-02-19,7.6713328,7.961647,7.653738,7.8032938,28714664,256058802.0
2020-02-20,7.8032938,8.1903794,7.7065224,8.1200002,34917854,315719717.0
2020-02-21,8.049621,8.3047456,7.9968366,8.0584184,32298202,297916087.0
2020-02-24,8.0320262,8.1200002,7.91766,8.005634,25773096,234690331.0
2020-02-25,7.829686,7.9528496,7.6273458,7.873673,27332350,242938535.0
2020-02-26,7.741712,8.0584184,7.7065224,7.873673,22946907,206301890.0
2020-02-27,7.9528496,8.0144314,7.785699,7.8384834,16673042,149654619.0
2020-02-28,7.653738,7.7153198,7.345829,7.345829,27459915,234646908.0
2020-03-02,7.4162082,7.7065224,7.4162082,7.6185484,19209991,165692203.0
2020-03-03,7.7153198,7.873673,7.6713328,7.7065224,20250578,178413613.0
2020-03-04,7.6713328,7.873673,7.6361432,7.873673,17343956,153289053.0
2020-03-05,7.91766,8.2167716,7.8648756,8.1551898,39121271,358775898.0
2020-03-06,8.0144314,8.0584184,7.9088626,7.9264574,22231823,201558922.0
2020-03-09,7.7593068,7.8824704,7.653738,7.6713328,19631640,173133881.0
2020-03-10,7.6361432,7.9088626,7.5745614,7.873673,20608380,181537859.0
2020-03-11,7.8824704,7.9264574,7.7329146,7.7329146,16701002,148786933.0
2020-03-12,7.653738,7.7593068,7.5569666,7.6273458,14701936,127711237.0
2020-03-13,7.2842472,7.5833588,7.213868,7.5041822,24571607,205096402.0
2020-03-16,7.521777,7.5393718,7.1522862,7.169881,20395633,170667894.0
2020-03-17,7.2666524,7.3370316,7.081907,7.213868,14569655,119308220.0
2020-03-18,7.2402602,7.301842,6.9235538,6.9323512,21274626,172532492.0
2020-03-19,6.9587434,7.0643122,6.7915928,6.9675408,16451933,129773326.0
2020-03-20,7.03792,7.1170966,6.9587434,7.0907044,10943990,87610006.0
2020-03-23,6.905959,6.9763382,6.8267824,6.8531746,11217836,87844904.0
2020-03-24,6.9675408,7.03792,6.8971616,7.03792,13227420,105061704.0
2020-03-25,7.1610836,7.1874758,7.081907,7.125894,12666162,102626360.0
2020-03-26,7.0555148,7.125894,6.993933,7.0203252,7725674,62036887.0
2020-03-27,7.1082992,7.1786784,7.0555148,7.0731096,8600048,69471199.0
2020-03-30,6.949946,7.0027304,6.8795668,6.949946,9503621,74800428.0
2020-03-31,7.0115278,7.0643122,6.9587434,6.993933,8993818,71586544.0
2020-04-01,6.993933,7.081907,6.9323512,6.949946,9689530,77152748.0
2020-04-02,6.9323512,7.0555148,6.905959,7.0555148,10557493,83726131.0
2020-04-03,7.0115278,7.03792,6.8883642,6.9147564,11291595,89227770.0
2020-04-07,7.0115278,7.0731096,6.9763382,7.0467174,16368207,130675783.0
2020-04-08,7.0115278,7.0115278,6.9587434,7.0027304,11777287,93527728.0
2020-04-09,7.0467174,7.1610836,7.0203252,7.0907044,17015873,137339641.0
2020-04-10,7.0995018,7.0995018,6.9235538,6.9411486,13027713,103660722.0
2020-04-13,6.905959,6.9323512,6.8707694,6.8883642,8084449,63335085.0
2020-04-14,6.9147564,7.0291226,6.8971616,7.0027304,10164566,80413228.0
2020-04-15,7.0027304,7.0291226,6.9235538,6.9411486,10670427,84509941.0
2020-04-16,6.905959,6.9763382,6.8883642,6.9235538,8610222,67863721.0
2020-04-17,6.9675408,6.993933,6.8883642,6.8971616,10965721,86590569.0
2020-04-20,6.9323512,6.9411486,6.8883642,6.9147564,6301856,49508827.0
2020-04-21,6.8883642,6.8971616,6.7388084,6.7827954,13223378,102332029.0
2020-04-22,6.7388084,6.861972,6.730011,6.8531746,8113820,62832109.0
2020-04-23,6.861972,6.8707694,6.7915928,6.8355798,5764529,44828275.0
2020-04-24,6.8267824,6.8355798,6.6508344,6.6948214,8999537,69013912.0
2020-04-27,6.7124162,6.7652006,6.6508344,6.6596318,6470606,49431649.0
2020-04-28,6.6948214,6.7476058,6.5276708,6.6244422,7941901,59985406.0
2020-04-29,6.686024,6.8267824,6.686024,6.8003902,10282113,79229606.0
2020-04-30,6.817985,6.9675408,6.8003902,6.9587434,14705810,115431928.0
2020-05-06,6.8795668,6.949946,6.8443772,6.9411486,13121426,102749496.0
2020-05-07,6.9323512,6.949946,6.8707694,6.9411486,10970162,86146439.0
2020-05-08,6.9851356,7.0731096,6.9323512,7.0203252,14719679,117253142.0
2020-05-11,7.0203252,7.0643122,6.9411486,6.9763382,9278703,73893941.0
2020-05-12,6.9851356,7.0203252,6.8883642,6.9587434,6971656,55084786.0
2020-05-13,6.9411486,6.9763382,6.8971616,6.9411486,6810107,53703745.0
2020-05-14,6.9147564,6.9323512,6.7915928,6.8267824,9883967,76993891.0
2020-05-15,6.8531746,6.9763382,6.8531746,6.905959,11130519,87606030.0
2020-05-18,6.993933,7.1786784,6.9235538,7.1170966,19565760,157145547.0
2020-05-19,7.1610836,7.1874758,6.9763382,7.0115278,16429184,131292775.0
2020-05-20,6.993933,7.03792,6.8443772,6.8707694,14189754,111411152.0
2020-05-21,6.9147564,6.9851356,6.861972,6.8795668,8140415,63956899.0
2020-05-22,6.8795668,6.9323512,6.7476058,6.7564032,10466384,80966305.0
2020-05-25,6.7212136,6.8091876,6.7212136,6.7915928,5115730,39378624.0
2020-05-26,6.8531746,6.8971616,6.817985,6.8883642,7327787,57264456.0
2020-05-27,6.861972,6.9235538,6.7915928,6.8707694,11047941,86035457.0
2020-05-28,6.8531746,7.0555148,6.817985,6.9763382,21370183,168944122.0
2020-05-29,6.9323512,6.9587434,6.773998,6.773998,23389080,183043330.0
2020-06-01,6.861972,7.0203252,6.861972,6.9851356,25161864,198910942.0
2020-06-02,6.9851356,7.0643122,6.949946,7.0027304,18255776,145280839.0
2020-06-03,7.0291226,7.0643122,6.9323512,6.949946,15962242,126998878.0
2020-06-04,6.9763382,6.993933,6.905959,6.9323512,9247012,72990024.0
2020-06-05,6.9323512,7.0643122,6.9147564,7.0643122,15850874,126027952.0
2020-06-08,7.081907,7.0907044,6.9851356,7.0291226,11510837,91946353.0
2020-06-09,7.0467174,7.0907044,7.0115278,7.0467174,12168691,97476087.0
2020-06-10,7.03792,7.03792,6.9411486,6.9587434,9995408,79237475.0
2020-06-11,6.9675408,7.0291226,6.8883642,6.8971616,11865363,93701141.0
2020-06-12,6.8267824,6.9147564,6.8003902,6.8883642,12838457,100266469.0
2020-06-15,6.905959,6.9763382,6.861972,6.861972,10374909,81582663.0
2020-06-16,6.9147564,6.993933,6.8883642,6.993933,8545888,67431652.0
2020-06-17,6.993933,7.0115278,6.9235538,6.9675408,8426449,66625067.0
2020-06-18,7.01295608,7.24914372,6.95845124,7.09471334,20613008,161070134.0
2020-06-19,7.02204022,7.16738646,6.97661952,7.14921818,21132259,164456127.0
2020-06-22,7.11288162,7.38540582,7.11288162,7.267312,27324042,219024073.0
2020-06-23,7.2218913,7.28548028,7.1764706,7.267312,14318278,114040246.0
2020-06-24,7.29456442,7.37632168,7.24005958,7.25822786,12939569,103929019.0
2020-06-29,7.20372302,7.21280716,7.06746092,7.0856292,12718343,99590206.0
2020-06-30,7.1310499,7.25822786,7.09471334,7.2218913,11432877,90414884.0
2020-07-01,7.30364856,7.33998512,7.18555474,7.28548028,18093219,144387750.0
2020-07-02,7.28548028,7.75785556,7.267312,7.68518244,44282685,367090272.0
