date,open,high,low,close,volume,amount
2020-09-21,167.2775,170.8438563,135.16022,137.16755,13514515.0,2989585045.25
2020-09-22,142.52043,163.26284,139.1815711,155.9093211,8483648.0,1889223848.27
2020-09-23,156.5650489,175.6346839,155.4543263,175.0659404,4851255.0,1195458368.0
2020-09-24,173.9686,186.01258,171.158338,176.64504,2996366.0,795911651.0
2020-09-25,179.9772078,184.00525,167.3577932,176.9461395,3011234.0,786625651.85
2020-09-28,179.99059,181.194988,170.62305,173.9619089,2378335.0,625254864.0
2020-09-29,174.5908723,174.63771,162.326086,164.60106,3036100.0,770131080.59
2020-09-30,164.534149,175.641375,161.25551,169.95394,2128048.0,538313133.0
2020-10-09,173.901689,173.9284534,163.26284,165.93928,1892691.0,472566998.23
2020-10-12,165.9258978,199.127136,165.9258978,199.127136,2523998.0,706168761.6
2020-10-13,208.09321,216.457085,200.0839633,206.75499,3186759.0,991763164.0
2020-10-14,202.7938588,205.6777229,197.3272301,201.4221833,1766448.0,530177218.43
2020-10-15,199.39478,215.8415038,194.0419,194.7177011,1852618.0,567171428.72
2020-10-16,196.2298897,200.7129267,189.8599625,195.2931357,970158.0,282383446.44
2020-10-19,192.7237533,202.271953,192.7237533,196.1027588,725412.0,213539523.0
2020-10-20,196.04923,212.10787,190.69635,206.888812,1267057.0,385069690.0
2020-10-21,204.881482,211.43876,202.8808431,203.2421625,752230.0,232593706.0
2020-10-22,201.9440891,204.6071469,190.963994,196.71834,1175291.0,342969423.21
2020-10-23,196.04923,198.391115,170.823783,174.6711655,1509958.0,409557274.65
2020-10-26,169.7598981,179.1608936,164.4739291,175.7618148,848414.0,219876854.0
2020-10-27,174.7916053,182.3860038,172.6504533,180.5860979,658968.0,176160881.52
2020-10-28,180.0173544,183.9048835,174.63771,180.9206529,555153.0,148666574.27
2020-10-29,180.9607995,193.8880047,179.3415533,189.692685,1022084.0,283947462.0
2020-10-30,189.692685,203.074885,187.4310932,197.1131149,1008158.0,295841954.0
2020-11-02,199.996979,214.0349068,196.183052,210.7495767,923337.0,283217767.84
2020-11-03,212.77698,222.14452,210.9101631,216.12253,960322.0,312619740.5
2020-11-04,215.45342,226.82829,208.8426132,211.2848647,1185757.0,382054277.86
2020-11-05,219.1870538,232.18117,215.4199645,232.1008768,1364316.0,460337951.71
2020-11-06,229.839285,238.738448,226.694468,232.18117,947456.0,329073416.43
2020-11-09,237.7883118,256.4832452,230.1403845,234.1818089,2182990.0,792424494.47
2020-11-10,230.7626568,232.7699868,217.661483,225.556981,1383461.0,464688633.2
2020-11-11,224.687138,231.4986778,216.2764253,216.7180379,1121889.0,373961103.98
