date,open,high,low,close,volume,amount
2020-01-02,9.7833623,10.5051657,9.7833623,10.5051657,10421728,219179452.0
2020-01-03,10.8172969,11.44643635,10.72951,11.1001658,24805911,561141801.0
2020-01-06,10.80266575,12.16823975,10.7685264,11.8219692,22907840,533745493.0
2020-01-07,11.8707397,13.0022153,11.5391003,13.0022153,18130400,461909921.0
2020-01-08,12.6218054,14.0263958,11.9097561,13.11438745,27259147,722979299.0
2020-01-09,12.9144284,13.460658,12.5632808,12.8168874,15185792,401396773.0
2020-01-10,12.68033,13.3143465,12.4657398,12.62668245,12033277,317772174.0
2020-01-13,12.5242644,12.98758415,12.3389365,12.82176445,10881581,283557732.0
2020-01-14,12.82176445,13.09487925,12.4754939,12.5145103,11407246,297763176.0
2020-01-15,12.4364775,12.77299395,12.19750205,12.6218054,8808095,226470200.0
2020-01-16,12.55840375,13.24119075,12.2511496,12.8851661,12090334,317059770.0
2020-01-17,12.777871,13.28020715,12.70471525,12.96807595,10721813,285956117.0
2020-01-20,13.265576,14.2312319,13.1777891,14.01176465,15245470,428797154.0
2020-01-21,13.56307605,13.9873794,13.20217435,13.4411498,14786977,410693053.0
2020-01-22,13.070494,14.7774615,13.05586285,14.2117237,14070211,399496439.0
2020-01-23,13.850822,14.2995106,12.9241825,13.460658,13345476,376644246.0
2020-02-03,12.1145922,12.43160045,12.1145922,12.1145922,8881707,221079124.0
2020-02-04,11.6854118,12.9046743,11.6854118,12.68033,12252702,314483065.0
2020-02-05,12.60717425,13.2070514,12.4364775,12.5632808,14015624,367187514.0
2020-02-06,12.5437726,13.8215597,12.2706578,13.7630351,16891894,449910901.0
2020-02-07,13.460658,14.5823795,13.3143465,14.1239368,18366084,532004799.0
2020-02-10,13.65574,14.11905975,13.31922355,13.8605761,13695003,386448746.0
2020-02-11,13.80692855,14.923773,13.41676455,14.31414175,15400370,445178333.0
2020-02-12,14.143445,14.63115,14.03127285,14.30438765,15612076,457842511.0
2020-02-13,14.0654122,14.55799425,13.68012525,13.753281,14553758,421051390.0
2020-02-14,13.69963345,14.4848385,13.65574,13.8995925,12815950,370642896.0
2020-02-17,14.2507401,14.7677074,13.8995925,14.7189369,14084268,417238517.0
2020-02-18,14.63115,15.2554124,14.53848605,14.923773,13879388,424216827.0
2020-02-19,15.3529534,16.4161503,15.28955175,16.4161503,16211930,531105479.0
2020-02-20,17.069675,17.24037175,15.9479535,16.289347,21495878,732755736.0
2020-02-21,15.9577076,16.7282815,15.7821338,16.18692895,15651643,519315993.0
2020-02-24,16.23569945,16.99651925,16.00160105,16.7087733,13639246,463485231.0
2020-02-25,16.53807655,18.38160145,15.36758455,18.142626,22671868,787117563.0
2020-02-26,17.5086095,18.01094565,16.3283634,16.3283634,16004528,563046252.0
2020-02-27,16.3283634,16.48930605,15.3919698,15.5577895,10627702,346025702.0
2020-02-28,14.21660075,14.7774615,14.00201055,14.00201055,12543889,365716577.0
2020-03-02,14.62627295,14.923773,14.34340405,14.826232,9158809,276632535.0
2020-03-03,15.26028945,15.3627075,14.40192865,14.5726254,9610305,294290011.0
2020-03-04,14.338527,14.7774615,13.753281,14.24586305,10135795,295460761.0
2020-03-05,14.6018877,14.63115,13.8995925,14.1336909,8530869,248322678.0
2020-03-06,14.045904,14.05078105,13.5094285,13.85569905,6135896,174684195.0
2020-03-09,13.57283015,13.99225645,12.89004315,13.0217235,7184370,198262238.0
2020-03-10,12.9241825,13.93373185,12.9241825,13.67037115,10314509,284243338.0
2020-03-11,13.6850023,14.045904,13.48504325,13.558199,9510209,268695750.0
2020-03-12,12.98758415,13.38750225,12.7193464,12.95832185,7950313,212016720.0
2020-03-13,12.1731168,12.87053495,11.997543,12.64619065,8526333,217398045.0
2020-03-16,12.8266415,12.8656579,11.3830347,11.5976249,8480232,208013674.0
2020-03-17,11.9487725,12.18774795,11.14405925,11.7146741,6606205,157987704.0
2020-03-18,12.6705759,12.8851661,12.62668245,12.8851661,6168871,162500563.0
2020-03-19,12.9631989,14.0849204,12.7876251,13.7045105,21060233,574852961.0
2020-03-20,13.27045305,13.6069695,12.68520705,12.8656579,13828912,372003571.0
2020-03-23,12.192625,12.3389365,11.58299375,11.6561495,9127987,223027476.0
2020-03-24,11.89512495,12.82176445,11.6463954,12.82176445,16108308,414605664.0
2020-03-25,13.0119694,13.6850023,12.75348575,12.972953,18009341,485782504.0
2020-03-26,12.972953,14.08004335,12.71446935,13.59233835,18230701,505860128.0
2020-03-27,13.37774815,13.5874613,12.65594475,12.71446935,13204871,355194415.0
2020-03-30,12.1536086,12.4364775,11.6561495,11.91463315,9417887,230694657.0
2020-03-31,12.19750205,12.89979725,12.1145922,12.2413955,8895646,226094394.0
2020-04-01,12.05119055,12.64619065,11.88537085,12.1536086,7886352,199164873.0
2020-04-02,11.92438725,12.7291005,11.92438725,12.6900841,10143801,257746172.0
2020-04-03,12.7291005,12.83151855,12.0365594,12.13897745,8553079,216198021.0
2020-04-07,12.4364775,12.58766605,12.2999201,12.4950021,7676048,196172577.0
2020-04-08,12.485248,13.07537105,12.26578075,12.73397755,10763636,281402199.0
2020-04-09,12.7388546,12.9241825,12.4267234,12.485248,7336683,188764526.0
